2
Theta=90.0000000000002(deg)

Frequency	Phi	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
915000000	3.2986722863	0.523844375207256	-5.0081863808552	-0.901427166149618	-0.00641856617991784	-2.5880262806159
915000000	3.3510321638	0.505768813668837	-5.08597691163846	-0.896526662516695	-0.0848355438762529	-2.59837800553403
915000000	3.4033920414	0.443416220816256	-5.41581888413688	-0.861119849254029	-0.184059894904499	-2.60212001513524
915000000	3.4557519189	0.412285619026154	-5.8193990854124	-0.768960094957398	-0.297090906769909	-2.60448967322853
915000000	3.5081117965	0.498767856936702	-5.97089621758467	-0.610689106416158	-0.400374491895043	-2.61110879457241
915000000	3.5604716741	0.735295323061653	-5.66540441525697	-0.394441747188627	-0.461844571545377	-2.6249905677061
915000000	3.6128315516	1.08521839049622	-5.0104313190823	-0.13943784141451	-0.469858214712663	-2.64412745826914
915000000	3.6651914292	1.46531698463022	-4.31551842663096	0.132973541015623	-0.441522121462355	-2.66270594774201
915000000	3.7175513067	1.77075967172119	-3.90754083818243	0.401002698087828	-0.400279538794521	-2.67371737195017
915000000	3.7699111843	1.92821023441566	-3.99558552996671	0.6460693043553	-0.362738314831811	-2.67279708491766
915000000	3.8222710619	1.93504275760852	-4.63297140652974	0.853797832179319	-0.340673189068874	-2.65921699850038
915000000	3.8746309394	1.84823019139568	-5.69856466188982	1.00791262238914	-0.347898345986082	-2.63612010777289
915000000	3.926990817	1.74018441605465	-6.86277174924485	1.09553669587998	-0.402114015651763	-2.60882274861161
915000000	3.9793506945	1.64632314666185	-7.64388918754517	1.10221599178366	-0.506466230397487	-2.58227441097242
915000000	4.0317105721	1.56459084944981	-7.73591381129742	1.02185558658368	-0.630050316571402	-2.56014878822673
915000000	4.0840704497	1.47438339857201	-7.32935215107198	0.86101971885789	-0.730948497203498	-2.54409547212636
915000000	4.1364303272	1.35321017966415	-6.84417020708115	0.639997615773771	-0.796748943192424	-2.5352959513966
915000000	4.1887902048	1.18951340768887	-6.52910953206642	0.385013007822411	-0.83730345136251	-2.53477741951655
915000000	4.2411500823	1.00249742750371	-6.38849517240952	0.128183050761741	-0.861898475440662	-2.54438014374088
915000000	4.2935099599	0.837263241957391	-6.30230788361611	-0.095163512373018	-0.874920635402934	-2.56575994835197
915000000	4.3458698375	0.742442318162093	-6.17730293173164	-0.244324003353545	-0.874650078227921	-2.5985625616346
915000000	4.398229715	0.737050757583264	-6.05622680957846	-0.282575169152704	-0.861015597448503	-2.63838736653314
915000000	4.4505895926	0.800755575497357	-6.08814539572822	-0.193914164223518	-0.836872561402815	-2.67730481053369
915000000	4.5029494701	0.889746404574659	-6.44213549044419	0.00213906832109916	-0.810341014361107	-2.70660830198612
915000000	4.5553093477	0.971872198092714	-7.20428821143433	0.254861419952756	-0.793825840687767	-2.72116957187211
915000000	4.6076692253	1.03876963502388	-8.31871971208125	0.5035637411433	-0.806773455056538	-2.72138494105841
915000000	4.6600291028	1.09560769824699	-9.51515779060086	0.700882788028925	-0.874756167431126	-2.71169759742658
915000000	4.7123889804	1.14631397594422	-10.3142497209861	0.824412009650589	-1.00462034564808	-2.69811967256579
915000000	4.7647488579	1.1918374618075	-10.3728658558653	0.877845153400214	-1.15558847821262	-2.68558496385403
915000000	4.8171087355	1.23041436698394	-9.9395406802	0.885327108825643	-1.27064658400051	-2.6761275990941
915000000	4.8694686131	1.25537076795301	-9.52947510922515	0.876851278812064	-1.33508822838374	-2.66945525463069
915000000	4.9218284906	1.25848611947295	-9.43438178260166	0.871492759387643	-1.36523656828324	-2.66334134136187
915000000	4.9741883682	1.23736868514602	-9.65746437915804	0.868728529428245	-1.38034646600168	-2.65633510112142
915000000	5.0265482457	1.19636834999431	-10.0349205395085	0.856314922414928	-1.39310961239069	-2.64880504061746
915000000	5.0789081233	1.13774278758779	-10.399720175053	0.821701172982305	-1.40775976260191	-2.64262347668887
915000000	5.1312680009	1.06944147896144	-10.7458176741831	0.77366524261851	-1.42197453285136	-2.63980748216805
915000000	5.1836278784	1.00256045174247	-11.2887671021033	0.738447134876106	-1.43465736594176	-2.64072120761511
915000000	5.235987756	0.957394457048064	-12.3380157996584	0.749130129056091	-1.45560026844412	-2.64306592791875
915000000	5.2883476335	0.958363861645945	-14.1291860086354	0.8216389552221	-1.51735769617182	-2.64282677421098
915000000	5.3407075111	1.0173677362351	-16.470119549328	0.939216239876075	-1.69406082725118	-2.63675195397895
915000000	5.3930673887	1.11622758037909	-17.8499596920276	1.06077326481132	-2.04247448941866	-2.624367608389
915000000	5.4454272662	1.21714800254177	-16.7487858235443	1.14721488444758	-2.34063154445533	-2.60825137778346
915000000	5.4977871438	1.28797186411914	-14.8592611253169	1.18121696279565	-2.41177980476116	-2.59223639927861
915000000	5.5501470213	1.31847073963975	-13.6488696910799	1.17784573627556	-2.3466644859948	-2.5794576254716
915000000	5.6025068989	1.32013711844501	-13.6421777831776	1.17934662581692	-2.22728371850835	-2.57056466246044
915000000	5.6548667765	1.31797040279746	-15.3300393492699	1.22297016568294	-2.08451582319965	-2.5631307797027
915000000	5.707226654	1.34914438833925	-20.0962944020815	1.31789785638247	-1.92843087598929	-2.55316110075604
915000000	5.7595865316	1.43500634637423	-50.4487373250334	1.43497820071978	-2.38657383357619	-2.53755455393021
915000000	5.8119464091	1.55837741161683	-19.5890816206612	1.52490314689802	1.63911241111054	-2.51616429241099
915000000	5.8643062867	1.68437566668986	-13.4044435125273	1.54769135029372	1.84158786651332	-2.49151434386297
915000000	5.9166661643	1.79677505816425	-9.91933699788107	1.49392503220986	2.0378066805814	-2.46817981914838
915000000	5.9690260418	1.9000812914282	-7.65983481384987	1.39073749850365	2.20825886164387	-2.45056355919571
915000000	6.0213859194	1.99525401019216	-6.23064004312796	1.2871108617723	2.3501093726036	-2.44104716480814
915000000	6.0737457969	2.07414827608728	-5.44465008011892	1.22783063436984	2.47225943415634	-2.439473371136
915000000	6.1261056745	2.13355544943825	-5.11362250018487	1.22650839844587	2.58822619283335	-2.44275198454004
915000000	6.1784655521	2.17936338113564	-5.00733658363172	1.25814796123454	2.70811585161381	-2.44704268879146
915000000	6.2308254296	2.2137332094048	-4.89727326868393	1.27443756056982	2.83212403592235	-2.4500607349164
928000000	0	1.81051315456964	-4.48093976142348	0.647782082515219	2.65794171870791	-2.66852271748531
928000000	0.05235987756	1.87232431302664	-4.30547690334121	0.674097823379334	2.78910492495002	-2.69135317204651
928000000	0.10471975512	2.03756168399347	-3.68720035541122	0.68490733372283	2.87740555363453	-2.71461332788856
928000000	0.15707963268	2.21363285459449	-2.92214245947866	0.624132910455047	2.92157229562876	-2.73312033244763
928000000	0.20943951024	2.31432130916152	-2.25677196352272	0.449781372995649	2.9467655594699	-2.7481966202327
928000000	0.2617993878	2.33648118967313	-1.70361659791665	0.157992603002292	2.96696274324394	-2.76342033496684
928000000	0.31415926536	2.35628300433572	-1.13517385493707	-0.220890530551396	2.97200372432604	-2.77899219437431
928000000	0.36651914292	2.43664283903558	-0.500602026278353	-0.647962165463712	2.93958500195625	-2.78832024436866
928000000	0.41887902048	2.54319992080431	0.0777885155513721	-1.09029529988965	2.86266676944328	-2.78258313299004
928000000	0.47123889804	2.54855925539027	0.382585894641369	-1.51082218713	2.75625299262701	-2.75903121241507
928000000	0.5235987756	2.3196481911081	0.227149109958032	-1.85586438242074	2.64539475643373	-2.7260838979793
928000000	0.5759586532	1.81936936939257	-0.443904345399803	-2.09370563560147	2.55645060442782	-2.69963003791641
928000000	0.6283185307	1.17938767166956	-1.44397234036229	-2.25572931584164	2.5162777998627	-2.69070167353774
928000000	0.6806784083	0.656057417433721	-2.2813000363171	-2.42843111591905	2.53609733533645	-2.69640011900093
