2
Frequency=915(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-2.05080109587871	-3.80176989387986	-6.84196979314621	1.11386886049965	-3.0328897166133
0	-3.089232776	-2.52800473288832	-4.6760476925938	-6.61526154685304	1.1122053709863	-2.92796236713857
0	-3.0368728985	-3.04074493023208	-5.71777156829673	-6.41203495695434	1.13937332069922	-2.7880133072544
0	-2.9845130209	-2.94335185413046	-6.0303442447893	-5.87829022738217	1.22751648378439	-2.67574531210536
0	-2.9321531434	-2.34109825378362	-5.19047124654919	-5.51851852029769	1.32718432507524	-2.66122927642446
0	-2.8797932658	-1.83364420300617	-4.00522516971198	-5.88436789660141	1.36444355440086	-2.71793077014918
0	-2.8274333882	-1.79313597332907	-3.35938882067995	-6.981976473522	1.33527997721898	-2.75395065248385
0	-2.7750735107	-2.1999472852421	-3.46237323159126	-8.18166469517579	1.26996440565179	-2.65821378274263
0	-2.7227136331	-2.63145713791436	-4.00392301170398	-8.30246060305186	1.20701493459692	-2.44901894825738
0	-2.6703537556	-2.70407940283922	-4.4203470871592	-7.56598264127285	1.17944733607447	-2.3056539094013
0	-2.617993878	-2.53000563592137	-4.28621380789669	-7.31064233587309	1.18010018830058	-2.25347303516951
0	-2.5656340004	-2.27468254120585	-3.70487517915418	-7.79407002581547	1.16479819050962	-2.18308978251501
0	-2.5132741229	-1.86282900455925	-3.08100699596861	-7.97842570251784	1.11218597672526	-2.00418411675191
0	-2.4609142453	-1.21742273768051	-2.65640918952889	-6.71434383015668	1.0358023175897	-1.81609023185951
0	-2.4085543678	-0.465622982649975	-2.43554977722998	-4.84676125219971	0.955440012813428	-1.7640115381889
0	-2.3561944902	0.160720720289608	-2.31708844007093	-3.45660402009562	0.877395506960292	-1.82205785662494
0	-2.3038346126	0.552102467675582	-2.2272583103283	-2.70211012366725	0.793896542369706	-1.92090837489056
0	-2.2514747351	0.72540983275919	-2.1772242931797	-2.39529309548971	0.700529113827017	-2.0114032799781
0	-2.1991148575	0.696832562618981	-2.24515461037828	-2.3828719057208	0.604668325775756	-2.07169706509526
0	-2.14675498	0.4574656531127	-2.48756549668972	-2.61909900154028	0.518402865560195	-2.10639323519242
0	-2.0943951024	0.0669855218114326	-2.85484011453036	-3.03362869912289	0.444574490330336	-2.12595354777959
0	-2.0420352248	-0.272269204332423	-3.22189077140847	-3.34410735891666	0.375528214694629	-2.12638909285008
0	-1.9896753473	-0.326706955523965	-3.52980884328287	-3.15240168692679	0.30356556078491	-2.10418948871365
0	-1.9373154697	-0.0752025222401618	-3.8659078597857	-2.42420087946613	0.233396169518208	-2.08672870513878
0	-1.8849555922	0.22446064303966	-4.35591488378136	-1.63511010306635	0.179454746287598	-2.10922841663143
0	-1.8325957146	0.313028269471682	-4.95237408647392	-1.22039323731601	0.15447799613409	-2.17900497221917
0	-1.780235837	0.203416829678996	-5.3813496136734	-1.20154150363494	0.157792926445807	-2.27547413655625
0	-1.7278759595	0.116540756715166	-5.4175426790807	-1.30793370303356	0.169142496708482	-2.36153763704252
0	-1.6755160819	0.199482754993344	-5.19040621016094	-1.28228169276391	0.165841955493382	-2.41367972671543
0	-1.6231562044	0.373821948149367	-5.01920562148529	-1.10666693212981	0.1426506643537	-2.45304994080848
0	-1.5707963268	0.478045710682206	-5.01520267557936	-0.962384346746988	0.106120793406182	-2.52021331263133
0	-1.5184364492	0.489006557436867	-4.98880156009617	-0.957511149087982	0.0643885347997456	-2.62534098747634
0	-1.4660765717	0.514701819879639	-4.7021287389326	-1.03945225770178	0.0234917244075784	-2.73791445894192
0	-1.4137166941	0.6013640322344	-4.19456721130248	-1.14724176992517	-0.0161827337416823	-2.82236825765937
0	-1.3613568166	0.682496326147043	-3.73563541074362	-1.26633930455759	-0.0596396461650244	-2.88255531075805
0	-1.308996939	0.703524747499397	-3.50295853467819	-1.36991319796394	-0.111062176482707	-2.95648205219
0	-1.2566370614	0.713760004182108	-3.410026817037	-1.4110693843513	-0.167071892415708	-3.06255068830054
0	-1.2042771839	0.786634897446041	-3.24964763192556	-1.39434070269799	-0.216697961355902	3.11537127465882
0	-1.1519173063	0.86258632863127	-2.94915022329049	-1.4713843839453	-0.25206301327284	3.05766048575798
0	-1.0995574288	0.818370744868841	-2.6546012105361	-1.77383645622603	-0.278896339896448	3.05460514186536
0	-1.0471975512	0.566708889010845	-2.5590261863809	-2.33114492946176	-0.308291216880011	3.0708051349367
0	-0.9948376736	0.0392551111605187	-2.73764547225494	-3.21770357136104	-0.344028816962004	3.06892097118186
0	-0.9424777961	-0.812562667702133	-3.15074633248081	-4.61838555394815	-0.382828354363464	3.04934114463186
0	-0.8901179185	-1.97594156779236	-3.73441349276501	-6.75203956486062	-0.427136360090561	3.04328789935902
0	-0.837758041	-3.27124256685179	-4.41473055320933	-9.62597593719835	-0.495472623352398	3.05838098924619
0	-0.7853981634	-4.27529048394018	-4.97148680481597	-12.5692653540283	-0.608257478957571	2.99703252945857
0	-0.7330382858	-4.50048469919078	-5.04808319514771	-13.7646280473532	-0.743913498981507	2.74129325016922
0	-0.6806784083	-4.02058816452602	-4.61720519942195	-12.936368798407	-0.83691879497203	2.53046709608032
0	-0.6283185307	-3.58516787254885	-4.10519768412978	-13.0601492478639	-0.860221248169798	2.53687295495001
0	-0.5759586532	-3.60452261499509	-3.88009518498406	-15.7170635940764	-0.852098672328667	2.74140824329723
0	-0.5235987756	-3.91136806604437	-4.00106398049569	-20.8062553298912	-0.868772094122849	3.10671440123543
0	-0.47123889804	-4.20349625017622	-4.22323618281515	-27.6377489276341	-0.932303794846766	2.83896649139069
0	-0.41887902048	-4.18425483739199	-4.28100423238994	-20.7539002638757	-0.997186771869543	1.91072418830488
0	-0.36651914292	-4.07277407688542	-4.36266053227414	-15.9724749758407	-0.993243429958093	1.95165308931689
0	-0.31415926536	-4.59201277186174	-4.89744481869883	-16.2725308975191	-0.906732112231938	2.12997535221845
0	-0.2617993878	-6.04844156311727	-6.15557621066576	-22.1804424288464	-0.788558164370182	2.38155499423861
0	-0.20943951024	-8.1896307412901	-8.19393855406254	-38.227059386755	-0.739612003379521	-0.130584876427274
0	-0.15707963268	-10.0642551347106	-10.3364187819867	-22.2291682669594	-0.891589065894453	0.153907226451303
0	-0.10471975512	-10.0063751819693	-10.5495503390401	-19.3035766188021	-1.18390905411431	0.537681168795702
