2
Frequency=2100(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-3.30974396661151	-7.29593515781202	-5.52370995224188	-0.92507155818111	0.085572504302759
0	-3.089232776	-3.1327082882157	-6.83861424244294	-5.54358792054596	-0.893447112635893	0.115624524629457
0	-3.0368728985	-2.81369669408742	-6.09881056034937	-5.56554240417435	-0.914903828362871	0.141870214010456
0	-2.9845130209	-2.73748562711654	-5.54263287079304	-5.96311190067271	-0.95648814930317	0.1482415552225
0	-2.9321531434	-2.95787757564367	-5.46609655615436	-6.53598449689474	-0.978578510910577	0.172524446021375
0	-2.8797932658	-3.18091394072186	-5.68756632524263	-6.76102590817839	-0.976280896264595	0.230504530032083
0	-2.8274333882	-3.24953566150572	-5.82425350519997	-6.74402554946612	-0.968367996592066	0.265699173299302
0	-2.7750735107	-3.39330539239669	-5.83192379680892	-7.06211360633163	-0.965858151301423	0.24552552952756
0	-2.7227136331	-3.76241398530638	-6.02426308137768	-7.67757278147553	-0.958873778978225	0.214437044770562
0	-2.6703537556	-4.20851400879088	-6.54571961517663	-8.01570855414406	-0.93286181158933	0.231355793816467
0	-2.617993878	-4.52717482649164	-7.09855269973066	-8.02579607778382	-0.881450396790113	0.271378396325225
0	-2.5656340004	-4.80139402560294	-7.30215823191632	-8.38905689510579	-0.817201146309986	0.275629438382131
0	-2.5132741229	-5.14076258013721	-7.27810052521127	-9.24480290893811	-0.76725400466861	0.257269120556004
0	-2.4609142453	-5.49109461562394	-7.56188132741154	-9.70191402384461	-0.747052932351477	0.28135940920874
0	-2.4085543678	-5.85958963130733	-8.5031050247995	-9.27053253212555	-0.740966234965507	0.336002462946974
0	-2.3561944902	-6.4643992504753	-9.97615463136329	-9.02519698640169	-0.692275226990311	0.343651388336234
0	-2.3038346126	-7.50799238703831	-11.2445896154783	-9.89623359408326	-0.526524550804875	0.303518646821798
0	-2.2514747351	-8.26119633976823	-11.2807892262217	-11.2622232089335	-0.280610204894902	0.293032991871676
0	-2.1991148575	-7.78133415230942	-10.2999937260755	-11.3461204105223	-0.0920142533912804	0.367958521637655
0	-2.14675498	-6.61706895274489	-9.16397954727376	-10.1461731686512	0.021134456898482	0.409832415819962
0	-2.0943951024	-5.80999979211281	-8.13687233285513	-9.631731226647	0.0980690073013035	0.365759346044845
0	-2.0420352248	-5.63583130462541	-7.30097760392588	-10.6051544240685	0.14407670011423	0.322929925566362
0	-1.9896753473	-5.68723993263609	-6.79738512505836	-12.1545402594548	0.155627450036478	0.427029961578448
0	-1.9373154697	-5.41077621342952	-6.54586589874667	-11.7935081075201	0.160635770031546	0.653064614748548
0	-1.8849555922	-4.63797597559755	-6.17216950427668	-9.90155570384794	0.206615751205982	0.706388001371638
0	-1.8325957146	-3.64918896049446	-5.33613571679329	-8.57222314264608	0.295794509167355	0.604373843038036
0	-1.780235837	-2.67530164881232	-4.15639167710665	-8.06684966298521	0.367590915611584	0.476213459517768
0	-1.7278759595	-1.79202035255228	-3.03263896346323	-7.83903326339702	0.378768667900705	0.388702539562554
0	-1.6755160819	-1.0338038617203	-2.17982921550204	-7.38012404958071	0.335000734116482	0.330626060979391
0	-1.6231562044	-0.497006306782764	-1.64916914446433	-6.82306369373677	0.263600941894274	0.260461090932976
0	-1.5707963268	-0.318026884224366	-1.46723818456156	-6.65381334918992	0.190475737178674	0.174336975224643
0	-1.5184364492	-0.461000110113802	-1.57823910513751	-6.90403288162714	0.139929688328606	0.0827698086926736
0	-1.4660765717	-0.640371921941319	-1.80012665649134	-6.94153415228044	0.136120593816297	-0.0211334190617196
0	-1.4137166941	-0.593300093386793	-1.93380220258557	-6.35149282440056	0.18051280597265	-0.138523930262256
0	-1.3613568166	-0.446306518080031	-1.94007077567498	-5.80682456059264	0.234698821465518	-0.255674960977501
0	-1.308996939	-0.491058286717453	-1.87449878766078	-6.13267006547712	0.257588980356575	-0.387466385116559
0	-1.2566370614	-0.567154306410486	-1.65794646581078	-7.10156408854997	0.250233120728009	-0.57581498060118
0	-1.2042771839	-0.287084594092982	-1.23313668683396	-7.37021977577969	0.244223925192237	-0.797788079506848
0	-1.1519173063	0.155599039468403	-0.861133511329664	-6.64862973882151	0.249826103666365	-0.93740022772998
0	-1.0995574288	0.223361944641179	-0.88050853310119	-6.26555080435863	0.241381942540283	-0.995688871496643
0	-1.0471975512	-0.230454839525177	-1.26894115982387	-6.9531914388166	0.192606563573553	-1.04706549586618
0	-0.9948376736	-0.68683149975956	-1.55568144285041	-8.1024116366825	0.113915941309244	-1.12624598655099
0	-0.9424777961	-0.577869773375438	-1.36037079464838	-8.40624130960321	0.0536495688703747	-1.20075002374346
0	-0.8901179185	-0.0672912811391621	-0.863680860450804	-7.82599027117848	0.0348223459663002	-1.24811148428642
0	-0.837758041	0.340132674113782	-0.445398262743677	-7.47292445640751	0.0387775600292473	-1.32019877893377
0	-0.7853981634	0.428989375111141	-0.299587059938209	-7.6832991681018	0.0518192395146319	-1.45657118828959
0	-0.7330382858	0.276611147995822	-0.454423553844848	-7.82224339211377	0.0758344269013689	-1.62227864135102
0	-0.6806784083	-0.00803401975732875	-0.855968624910263	-7.51932493373507	0.102468784411068	-1.74071180343415
0	-0.6283185307	-0.304522590200772	-1.31471150798901	-7.13364796697158	0.101648224401043	-1.81417596173013
0	-0.5759586532	-0.384606330856714	-1.46185329648403	-6.96679225063882	0.0554420571317673	-1.90079833366461
0	-0.5235987756	-0.114567209892728	-1.12318016205862	-6.94971568989344	0.00129737038852322	-2.02916825310749
0	-0.47123889804	0.245933660129697	-0.692635195643243	-6.86808422011767	-0.0108162141618382	-2.18779049912866
0	-0.41887902048	0.347953250155285	-0.639514330767157	-6.56904407947211	0.0216804956285449	-2.34534827497562
0	-0.36651914292	0.216058185161134	-0.968528375060666	-6.00495565238369	0.0715097792923833	-2.46226844909922
0	-0.31415926536	0.169900366856673	-1.27385360721056	-5.31490799501833	0.11177868543643	-2.52228632088986
0	-0.2617993878	0.342973884491857	-1.25040431328523	-4.78403885666408	0.133665712454989	-2.56311586245748
0	-0.20943951024	0.452334892537829	-1.15320132971364	-4.64737218663493	0.144045018806703	-2.63822578458375
0	-0.15707963268	0.140688434883965	-1.50068703067523	-4.87994612735086	0.147444148489951	-2.75551702712706
0	-0.10471975512	-0.642043364923144	-2.474798418025	-5.27304092921186	0.146654535775828	-2.86616654989376
0	-0.05235987756	-1.46862091341165	-3.59935506925816	-5.58306796306483	0.154225724847992	-2.93453718012807
0	-4.4408920985E-16	-1.58411089934689	-3.90540808655258	-5.41372060554541	0.183990053356371	-2.9895672261969
0	0.05235987756	-0.671030845275802	-3.02263988226525	-4.45810028252358	-2.91911414381662	0.0922042559803893
0	0.10471975512	0.666477640887911	-1.73083611593338	-3.05777450458899	-2.88163494625083	0.0764196284592008
0	0.15707963268	1.66836343764571	-0.853760546399212	-1.89201880790788	-2.82486613060879	0.121865860753747
0	0.20943951024	2.05217582111457	-0.618044905713113	-1.32711352180599	-2.73584082832153	0.180280752220577
0	0.2617993878	1.94691753093622	-0.836131643451526	-1.3031841993065	-2.64011939732958	0.194797926354295
0	0.31415926536	1.72651141642386	-1.22012819034035	-1.34839594442178	-2.58873892918412	0.158332346732281
0	0.36651914292	1.76149551939299	-1.46196390322768	-1.04561955560015	-2.59078265175117	0.128258273640873
0	0.41887902048	2.05231184324066	-1.36288703369778	-0.587640142931389	-2.58221208840518	0.142577995710993
0	0.47123889804	2.28873240870888	-1.13686474920718	-0.342540311166085	-2.51703679027365	0.172279931154094
0	0.5235987756	2.2823985826455	-1.23369106215904	-0.274920357447575	-2.43239129526258	0.181099806385004
0	0.5759586532	2.11994612217687	-1.91252717617644	-0.0635161666804006	-2.3892483144265	0.174141181196111
0	0.6283185307	2.04338339876868	-2.70878601410443	0.272917836300402	-2.40479751372726	0.181335660756857
0	0.6806784083	2.11462321493133	-2.6414030654754	0.346097530881037	-2.41632355187782	0.21360342875777
0	0.7330382858	2.26393835786902	-1.76743663941342	0.0797584216308789	-2.36382131405429	0.26384480249941
0	0.7853981634	2.42631135129851	-1.19467715912104	-0.0486816793250278	-2.28099077606095	0.323276979465663
0	0.837758041	2.39693166930474	-1.63372990406386	0.212285409735906	-2.213959491748	0.38115874002359
0	0.8901179185	2.04026547719682	-2.76236145722111	0.294975276473966	-2.18548569879632	0.431307346644737
0	0.9424777961	1.37710178637576	-3.4108928561077	-0.375444012697346	-2.18093992953052	0.471959736606773
0	0.9948376736	0.829780430553807	-3.00868676542849	-1.48526899887693	-2.1340119163017	0.496392324708022
0	1.0471975512	0.785404098831966	-2.35687725297054	-2.09680734278678	-2.02517516450775	0.513540614771288
0	1.0995574288	0.758992429735878	-2.22415540650413	-2.27863047109566	-1.90798935350354	0.571524937360585
0	1.1519173063	-0.0049119546755213	-2.78777712348883	-3.25521859139281	-1.84881197020572	0.691348521807456
0	1.2042771839	-1.70936629042709	-3.87219098611306	-5.77362154058119	-1.85900705937554	0.787460016145738
0	1.2566370614	-3.61789359925789	-5.22080710054475	-8.72347007904392	-1.84055196920597	0.514337644990944
0	1.308996939	-3.55645697677351	-6.49075155552863	-6.64411620213532	-1.68065385216362	-0.0167789968733586
0	1.3613568166	-2.22336645578292	-7.09236331847356	-3.93620031406396	-1.48952285375133	-0.0906356725047084
0	1.4137166941	-2.42904296649668	-7.58614611518951	-4.00915035967746	-1.50754985948276	0.0958482136341402
0	1.4660765717	-3.6906984823378	-8.32127459860044	-5.52367482040596	-1.72833455973599	0.430191537312081
0	1.5184364492	-4.77467221180437	-9.29379387173054	-6.66733877177055	-1.89079524658585	0.647077754750224
0	1.5707963268	-6.07705105343284	-11.0680802208969	-7.73209150299266	-1.80038811927015	0.606715370732104
0	1.6231562044	-8.03096378351084	-12.658701194659	-9.86543146207294	-1.60596016752224	0.656018359974992
0	1.6755160819	-10.2466371507086	-13.5020414874677	-13.0249298941178	-1.74503262157616	1.32831657198237
0	1.7278759595	-8.96936989176333	-12.6838150398236	-11.3739229152942	-2.15473731129616	2.20977827832516
0	1.780235837	-7.96153980694877	-11.5319389281299	-10.4757931135498	-2.35272691273287	2.69646974435632
0	1.8325957146	-8.27575653946166	-11.6365024521551	-10.9617897867493	-2.31487783800715	3.02322296152425
0	1.8849555922	-8.8456336571851	-11.712164051471	-12.0046259776788	-2.19426929731476	2.93275272796739
0	1.9373154697	-8.7689464758059	-10.6730422351025	-13.2672209609884	-2.12334674460157	2.36466334309494
0	1.9896753473	-8.21084438961588	-9.18024392202696	-15.1993470300191	-2.04988672352551	1.62888651686926
0	2.0420352248	-7.82800460693201	-8.13597191963286	-19.4738752381936	-1.909168978307	0.580849799100948
0	2.0943951024	-7.61502549073115	-7.77537868689658	-22.0220223027628	-1.73710394342176	-0.905004308910912
0	2.14675498	-7.82164730415579	-8.04160850863135	-20.8855459469206	-1.59378142230753	-2.39018327605569
0	2.1991148575	-8.39709821337922	-8.74618446745815	-19.5189878871774	-1.50319032413661	3.08098450992165
0	2.2514747351	-9.69262559714254	-9.75779723379055	-27.9624275038911	-1.45790785340176	2.88854622495597
0	2.3038346126	-11.2395672831597	-11.4388375722634	-24.7222390696575	-1.44999639552458	-1.32034547634165
0	2.3561944902	-13.5560868620727	-14.4780443173386	-20.7396479158389	-1.48214044492746	-1.99835202353564
0	2.4085543678	-14.2903908913829	-18.9134938996005	-16.1272964955473	-1.54983734861786	-2.92397930686264
0	2.4609142453	-11.7213087752311	-22.2023149431183	-12.1285843293456	-1.62002757580831	3.10164222698324
0	2.5132741229	-9.69917625168964	-21.4761233425218	-9.99766542616475	-1.76835459787739	-3.10491186583314
0	2.5656340004	-7.83409134040813	-19.6492070469674	-8.12987768671486	-2.12053856800149	-3.03093824811964
0	2.617993878	-6.53951624419503	-18.382745258823	-6.83332800758379	-2.65529759916056	-3.09774300446796
