2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
902000000	-0.41887902048	-3.84774222597708	-22.6877859660087	-3.90484165702362	-3.0473611987907	2.46805133866131
902000000	-0.36651914292	-4.07643390761302	-22.3288451523399	-4.14186901724174	3.05883797400456	2.36713048619339
902000000	-0.31415926536	-4.70516629392798	-22.3558006587424	-4.78041130202007	2.80793839335399	2.2713732721025
902000000	-0.2617993878	-5.7372007701479	-23.4041051794596	-5.81216197172136	2.55367213499997	2.18344182813708
902000000	-0.20943951024	-6.88439513579821	-25.6567837890646	-6.94239704831449	2.27133007357874	2.10721111907965
902000000	-0.15707963268	-7.72205410276856	-27.9637199868795	-7.76332841107427	1.95785222006643	2.04799946272382
902000000	-0.10471975512	-8.09482006973937	-28.9259225934278	-8.13083424913148	1.81997707302033	2.00113813679298
902000000	-0.05235987756	-8.23273732697906	-29.2409024407991	-8.26730698923117	1.96453983632156	1.9508216803261
902000000	-4.4408920985E-16	-8.42949470522492	-30.6877306856467	-8.45539203196139	2.26360630316408	1.88651983212154
902000000	0.05235987756	-8.72849557816965	-35.4975108264705	-8.73764387233275	-0.202417356796488	-1.32836443191685
902000000	0.10471975512	-8.93677332817067	-33.1488425667811	-8.9532702140707	1.25374462129202	-1.3961354949845
902000000	0.15707963268	-8.88067110293949	-27.3855632410619	-8.9423841651483	1.62331419558895	-1.44833740690249
902000000	0.20943951024	-8.59572741564115	-24.5461830066571	-8.70749481280606	1.64438128110095	-1.48772298587346
902000000	0.2617993878	-8.23518495650712	-22.6020747700171	-8.39705394072925	1.58975491874841	-1.51857948707042
902000000	0.31415926536	-7.98454685247677	-20.7470686370182	-8.22075172359807	1.58445215362738	-1.53737232635992
902000000	0.36651914292	-7.99348206659383	-19.2110975543989	-8.33465105345173	1.64579276739993	-1.54184124569397
902000000	0.41887902048	-8.32140690226799	-18.4443442416399	-8.76553446764823	1.71340276884214	-1.54496508134003
902000000	0.47123889804	-8.88056088088581	-18.6437687610334	-9.36526103288351	1.72002466382696	-1.5742824972692
902000000	0.5235987756	-9.33758756658526	-19.3866968100232	-9.78974001122433	1.61732987439112	-1.64435571807806
902000000	0.5759586532	-9.31679369749285	-19.5351293242585	-9.75077301872826	1.44773461234539	-1.72035481795841
902000000	0.6283185307	-8.94246972525886	-18.6948889541547	-9.42844549251409	1.36665049820433	-1.74879601515167
902000000	0.6806784083	-8.68954110752098	-17.7520778469066	-9.26495977931628	1.41656230668706	-1.72817766923193
902000000	0.7330382858	-8.84109284663222	-17.3447925458856	-9.5018360776917	1.52278752240685	-1.71118159653185
902000000	0.7853981634	-9.28990587993596	-17.6234419715076	-9.97926035723519	1.62171191773283	-1.76540775723011
902000000	0.837758041	-9.42546217967269	-18.2493887771963	-10.0357712212503	1.69413737999078	-1.90600258642695
902000000	0.8901179185	-8.74605002859966	-18.5391557898402	-9.22723360659983	1.76462810985755	-2.03418517011381
902000000	0.9424777961	-7.71844303979742	-18.0878892264994	-8.1368431174142	1.86694139152471	-2.06389083879382
902000000	0.9948376736	-6.95953994963578	-17.2915731322127	-7.38174174645245	1.99114663625246	-2.02251731990635
902000000	1.0471975512	-6.6409298105582	-16.7982970160047	-7.08136633013426	2.1054031804847	-1.97933784020555
902000000	1.0995574288	-6.55289099374502	-16.8455995171473	-6.97912786251371	2.19348739576658	-1.98718388209559
902000000	1.1519173063	-6.25188699413384	-17.138897654539	-6.62122081009983	2.25868198850971	-2.04268682396101
902000000	1.2042771839	-5.52172918666067	-17.1887285118706	-5.82814786503993	2.32431708008758	-2.08538091592712
902000000	1.2566370614	-4.65943786951058	-16.8802227865153	-4.92801273088506	2.41033456854419	-2.074126306083
902000000	1.308996939	-4.01926788759503	-16.6549493073927	-4.26267293622847	2.50856949024174	-2.02721144939874
902000000	1.3613568166	-3.7104572343273	-16.9982232659646	-3.91909741697354	2.59231179600928	-1.98463632785109
902000000	1.4137166941	-3.58948612526546	-18.0249015080829	-3.74877403976573	2.62740667889126	-1.97160419255542
902000000	1.4660765717	-3.40358075823322	-19.2695007203818	-3.51757410793026	2.58472794188378	-1.98084595378868
902000000	1.5184364492	-3.04670844653139	-19.9348993578567	-3.13654421051769	2.48689553832682	-1.98346969060233
902000000	1.5707963268	-2.65936273428673	-20.0101538528416	-2.74003655889578	2.40010049570141	-1.96431146621086
902000000	1.6231562044	-2.4072351112711	-20.324953805151	-2.4779553397332	2.3036114285814	-1.93457995462212
902000000	1.6755160819	-2.29243000447246	-21.0320172823531	-2.35087462422064	2.07540090710653	-1.91161587963905
902000000	1.7278759595	-2.14740515713626	-20.3649620913722	-2.21337155393376	1.69301692189222	-1.89772860477622
902000000	1.780235837	-1.8224177849568	-17.7467621876768	-1.93486798944547	1.4584606973413	-1.87733367044874
902000000	1.8325957146	-1.3720738308494	-15.1630596242971	-1.55739230128488	1.44769219333999	-1.83751006611889
902000000	1.8849555922	-0.984455627484648	-13.2573233341117	-1.24972902451417	1.53527720142912	-1.78608352203334
902000000	1.9373154697	-0.802178018950141	-11.8803718419007	-1.15494158381287	1.63169653507288	-1.74262997401237
902000000	1.9896753473	-0.805670584386134	-10.7526537987457	-1.26917639449678	1.70166151236346	-1.71807820913297
902000000	2.0420352248	-0.834419582742868	-9.64178162879822	-1.44723341621615	1.7577473921745	-1.70420654961134
902000000	2.0943951024	-0.748781048460414	-8.51213795864932	-1.54423375335847	1.83387022250352	-1.68037841432108
902000000	2.14675498	-0.572814633581587	-7.50722767213599	-1.55584719107677	1.94751250610269	-1.63827554366342
902000000	2.1991148575	-0.454944670998109	-6.79519851091672	-1.60280357521153	2.08942714492734	-1.5974502633019
902000000	2.2514747351	-0.515468206098553	-6.45195997906316	-1.79325753103273	2.23985849602952	-1.59073712362394
902000000	2.3038346126	-0.710652451524207	-6.43609392996143	-2.06305854946127	2.37919088074699	-1.63804352941957
902000000	2.3561944902	-0.840806204317604	-6.5982731477518	-2.18157078968818	2.49219190822973	-1.72554698522212
902000000	2.4085543678	-0.753381966231619	-6.75168067406138	-2.01022858863242	2.57090877697817	-1.81054759806445
902000000	2.4609142453	-0.497544712784013	-6.81568297382402	-1.65211636989345	2.61959212273785	-1.86443108559972
902000000	2.5132741229	-0.20607553167393	-6.87367423290428	-1.25957720478763	2.65584047335162	-1.89371672784659
902000000	2.5656340004	0.0436628438978988	-7.04484886549141	-0.901081695543427	2.70129493737953	-1.91854376018098
902000000	2.617993878	0.232500926194213	-7.31803021839285	-0.607019444558576	2.77363521233597	-1.94608529067921
902000000	2.6703537556	0.336125963333311	-7.49778915953761	-0.445281424060618	2.87407222926393	-1.96844566887573
902000000	2.7227136331	0.313624832021809	-7.40731175028557	-0.490404867195853	2.97901283023624	-1.97592429963518
902000000	2.7750735107	0.176513059181204	-7.13884990049169	-0.714848918992069	3.05625248957573	-1.96826014265054
902000000	2.8274333882	0.0197589957476372	-6.96563672649857	-0.950417881510792	3.09657843918877	-1.95322936404663
902000000	2.8797932658	-0.0479413378610651	-7.04566388370427	-1.01503815574084	3.11636162900662	-1.93955179935816
902000000	2.9321531434	-0.0234415258169302	-7.29635832457958	-0.92453206690643	-3.1411905225019	-1.92889002842661
902000000	2.9845130209	-0.0650897579774922	-7.46665042258867	-0.937050810992781	-3.09208253227615	-1.92016689062939
902000000	3.0368728985	-0.382910380132412	-7.37827683881339	-1.35059506081725	-3.0281723664972	-1.9166728669027
902000000	3.089232776	-1.04337002948364	-7.12651837742881	-2.2721065152646	-2.97596596830951	-1.92664791878751
902000000	3.1415926536	-1.89080208448603	-6.97154851429223	-3.50484596059668	-2.94942659938944	-1.95569510289233
915000000	-3.1415926536	-2.05080109587871	-6.84196979314621	-3.80176989387986	0.108702936976491	1.11386886049965
915000000	-3.089232776	-3.0072142607767	-7.66657785391065	-4.82515042625893	0.0980330516992816	1.10909727339498
915000000	-3.0368728985	-3.65087337291139	-8.33449069035071	-5.45625514592696	0.0746776241426857	1.08166584752933
915000000	-2.9845130209	-3.89056485262208	-8.24076170864031	-5.87835075016114	0.069084808723951	1.0612899383541
915000000	-2.9321531434	-4.02377664419638	-7.63473069754256	-6.50649260734252	0.0851933398218443	1.04865950841605
915000000	-2.8797932658	-4.40125140639339	-7.22504748518494	-7.6064252703275	0.106344059713293	1.01609031968455
915000000	-2.8274333882	-5.16719630030629	-7.39647227630671	-9.13046375160076	0.123546993769275	0.931987332800769
915000000	-2.7750735107	-6.16390898216787	-8.04406282730151	-10.7060330051322	0.136655668134258	0.785155621563737
915000000	-2.7227136331	-7.03016455016483	-8.75213526908024	-11.8803242998985	0.144108917603334	0.597150682042601
915000000	-2.6703537556	-7.5104287564428	-9.17116608996025	-12.4892022131631	0.137632731466938	0.391143108927176
915000000	-2.617993878	-7.60659619017514	-9.27267752238345	-12.5739189973084	0.109189500857218	0.15797492847424
915000000	-2.5656340004	-7.4182149451979	-9.19647634700039	-12.1549364062987	0.0625123205434947	-0.108379198449422
915000000	-2.5132741229	-6.99423411971924	-8.99961517120228	-11.3142838108772	0.0128093331949556	-0.384263703330354
915000000	-2.4609142453	-6.398069854794	-8.69426883868862	-10.2634493734	-0.0260528954103303	-0.642001664060071
915000000	-2.4085543678	-5.75429848513823	-8.39697422085553	-9.16624354616562	-0.057193285387119	-0.870209518739382
915000000	-2.3561944902	-5.1831086826749	-8.29775113164842	-8.09151434840824	-0.0992030670510704	-1.06547305600296
915000000	-2.3038346126	-4.71787362931482	-8.48828677201069	-7.08149052829981	-0.168730699487356	-1.23025018745683
915000000	-2.2514747351	-4.26861042380452	-8.84874970010415	-6.12830744288878	-0.263332129548682	-1.37290435899402
915000000	-2.1991148575	-3.72390353854805	-9.17866740206991	-5.1795632901184	-0.356784007115512	-1.49858863021022
915000000	-2.14675498	-3.06437948914676	-9.42449938953179	-4.20624628449372	-0.422341140266005	-1.60909170930008
915000000	-2.0943951024	-2.36219918101853	-9.69590956141185	-3.24939199116537	-0.465149724489911	-1.7095150819095
915000000	-2.0420352248	-1.71395134768302	-10.1035292573003	-2.39373792792697	-0.517915614331706	-1.81005601971502
915000000	-1.9896753473	-1.16654357787767	-10.6176165669299	-1.68962411826244	-0.608250377668759	-1.91836346197455
915000000	-1.9373154697	-0.717905963750521	-11.0847809692696	-1.13656615890924	-0.729885604720587	-2.03143650271783
915000000	-1.8849555922	-0.353999475385983	-11.4212780592424	-0.707687913771159	-0.842050744650453	-2.13923960963813
915000000	-1.8325957146	-0.0582422945467838	-11.6839657658756	-0.367693851786522	-0.90648728625184	-2.23528898832743
915000000	-1.780235837	0.216786675326801	-11.8360456939689	-0.0627261645348386	-0.916434572996682	-2.3237822721963
915000000	-1.7278759595	0.52007260219178	-11.6969207763052	0.251255751521525	-0.898457061130493	-2.41386116448839
915000000	-1.6755160819	0.836690997184664	-11.2353643673995	0.558453023403979	-0.894916692282807	-2.50923199579875
915000000	-1.6231562044	1.07520603017255	-10.685746263317	0.775576632307996	-0.930854165401103	-2.60548651375419
915000000	-1.5707963268	1.14631397594422	-10.3142497209861	0.824412009650589	-1.00462034564808	-2.69811967256579
915000000	-1.5184364492	1.06180850898982	-10.176034729822	0.722288479788072	-1.09949985556202	-2.78672080898874
915000000	-1.4660765717	0.936775983255757	-10.134817079665	0.583453422074361	-1.19386839209291	-2.87252773000686
915000000	-1.4137166941	0.850087488408663	-10.0173154454015	0.479008945182063	-1.27509057991779	-2.95319850246742
915000000	-1.3613568166	0.780424984373964	-9.79651830922969	0.38246822171047	-1.35334698240433	-3.02564112180258
915000000	-1.308996939	0.586494850026847	-9.60340793335542	0.149516663106746	-1.45540489595047	-3.08982791563751
915000000	-1.2566370614	0.245484560711071	-9.55567538332249	-0.234756304323577	-1.59822857789555	3.13315455118262
915000000	-1.2042771839	-0.140035361041807	-9.6254063239066	-0.658745343273004	-1.77205287132017	3.07485226556822
915000000	-1.1519173063	-0.416883531421275	-9.72000985872828	-0.959269933629997	-1.94573046386049	3.02158714402629
915000000	-1.0995574288	-0.576409803533175	-9.81261148667857	-1.12777693422761	-2.09274462939996	2.97653757232622
915000000	-1.0471975512	-0.754376152051528	-9.94051782768278	-1.31256437415945	-2.21649592450846	2.93518668449069
915000000	-0.9948376736	-1.05783376653675	-10.1974053840474	-1.62244832266903	-2.33903762885436	2.88904214277275
915000000	-0.9424777961	-1.4323953834109	-10.7289702083481	-1.9756540299149	-2.47931279487399	2.83619893459186
915000000	-0.8901179185	-1.73960007072805	-11.6835510648031	-2.20344753106326	-2.63587366437321	2.78564265883603
915000000	-0.837758041	-1.94036753401302	-13.1269896139383	-2.28407926350285	-2.7909706034506	2.74635126375836
915000000	-0.7853981634	-2.15983077230419	-14.9961889790065	-2.3919454124371	-2.91354673427352	2.71234919154357
915000000	-0.7330382858	-2.51694060600883	-17.0461825689065	-2.6727622940408	-2.97246576045689	2.66735956664803
915000000	-0.6806784083	-2.94071632578016	-18.9463925186365	-3.05105350343281	-2.96295922576247	2.6028301526312
915000000	-0.6283185307	-3.21147028472939	-20.532198976424	-3.2927097551532	-2.92405383316304	2.52895171643608
915000000	-0.5759586532	-3.26586771095128	-21.8780468441962	-3.3260644210921	-2.89453655622622	2.4620647575506
915000000	-0.5235987756	-3.31735534060047	-22.8632292674795	-3.36584163317296	-2.8809992186438	2.39933767100792
915000000	-0.47123889804	-3.62222686259089	-23.2570533553498	-3.66972476080232	-2.89315575031454	2.32047612415813
915000000	-0.41887902048	-4.20875102804231	-23.4382160951116	-4.26092379034687	-2.95797867402146	2.21844584061443
915000000	-0.36651914292	-4.89221496681546	-24.3002230611019	-4.94227418453363	-3.0896761475979	2.12351600050777
915000000	-0.31415926536	-5.52936504770365	-26.6213021022718	-5.56327169394455	3.00275990362144	2.08452945554764
915000000	-0.2617993878	-6.09908753936886	-31.2235752418103	-6.11245360757802	2.79668790673707	2.10899730602413
915000000	-0.20943951024	-6.65011810979118	-41.8761633781734	-6.65142201187063	2.79896109591417	2.14024718708288
915000000	-0.15707963268	-7.24602416774334	-40.8586753473785	-7.24791482899225	-0.895055453865369	2.11188741863677
915000000	-0.10471975512	-7.74608576914802	-33.3870034978743	-7.75795125915361	-0.542261708839377	2.01630781260752
915000000	-0.05235987756	-7.98820333822433	-29.0855953099023	-8.02206725669188	-0.229777061531418	1.91874975703314
915000000	-4.4408920985E-16	-8.1602812494001	-26.2848262320853	-8.22768681109246	-0.146830592061841	1.87672696473264
915000000	0.05235987756	-8.54404222605563	-25.7266236514605	-8.62793295210147	2.77745883039579	-1.27261503198037
915000000	0.10471975512	-9.14765684213959	-25.7855019276176	-9.24288214622825	2.20211146352136	-1.31726978182531
915000000	0.15707963268	-9.58424713355676	-23.7110968038348	-9.75549839173356	1.6098222218509	-1.44291769565759
915000000	0.20943951024	-9.4747650536485	-21.6774424617443	-9.74449762899967	1.3234934548493	-1.60292044862187
915000000	0.2617993878	-9.02561977740077	-20.6052738911972	-9.33849318922658	1.23436438182214	-1.70896360176119
915000000	0.31415926536	-8.59587900444509	-19.5142769464037	-8.96243771913351	1.23947668649064	-1.74268061778523
915000000	0.36651914292	-8.29636500254407	-17.9415170080731	-8.79521854450057	1.2581777107705	-1.74146605957423
915000000	0.41887902048	-8.17647418731738	-16.6007716087622	-8.8504052289598	1.26418446696408	-1.7387140078943
915000000	0.47123889804	-8.35391419771805	-16.2288135037428	-9.12728787484361	1.27356904109125	-1.74266861927096
915000000	0.5235987756	-8.83342965389214	-16.9064356479415	-9.56921973271601	1.29275641304119	-1.75143038250777
915000000	0.5759586532	-9.31494428142196	-17.8893308379926	-9.96418115049422	1.29534069088907	-1.77245348767565
915000000	0.6283185307	-9.37679359558108	-17.971799585456	-10.0227148396895	1.24604127467869	-1.81294516426644
915000000	0.6806784083	-8.98434041248915	-16.9493674504146	-9.74036249402269	1.18806807964576	-1.85666763826614
915000000	0.7330382858	-8.62372912098219	-15.9518039988997	-9.5122002129304	1.19075601974573	-1.88129652860286
915000000	0.7853981634	-8.75962760989844	-15.7218942083716	-9.73561326372145	1.27003306503543	-1.89613596268615
915000000	0.837758041	-9.28467055059012	-15.9724945442945	-10.3326362068278	1.40455160076581	-1.94306565791394
915000000	0.8901179185	-9.48307825485187	-15.9196520578901	-10.6022139628188	1.52575796822128	-2.05521111355667
915000000	0.9424777961	-8.78783881432513	-15.2890829238313	-9.88814714188567	1.5797495759265	-2.17507736763221
915000000	0.9948376736	-7.68024358244969	-14.5327057729944	-8.68434166265246	1.61170149688886	-2.21951563032931
915000000	1.0471975512	-6.92597222398583	-14.1782748031616	-7.83182985916411	1.69362843156429	-2.19857824943774
915000000	1.0995574288	-6.7135845347756	-14.2359254414646	-7.55914035579254	1.84548121984593	-2.17197697539956
915000000	1.1519173063	-6.67445188182267	-14.2891606548555	-7.50040789396812	2.01697097609223	-2.19077013323461
915000000	1.2042771839	-6.26312664179345	-14.1287926838719	-7.0383023178525	2.1342484024922	-2.25329830721916
915000000	1.2566370614	-5.39012572583991	-13.8777398721657	-6.05351792857711	2.19581397334459	-2.2946877574435
915000000	1.308996939	-4.51610311584886	-13.7334916660041	-5.07002322005566	2.26292088064682	-2.27841149658187
915000000	1.3613568166	-4.02244949170972	-13.8263370495593	-4.50237154180834	2.3784284907144	-2.22843729659809
915000000	1.4137166941	-3.90567835934882	-14.1736651677643	-4.33447261224138	2.51742022054145	-2.1860291964922
915000000	1.4660765717	-3.88954220537702	-14.8165322986503	-4.25534504387973	2.62251483135983	-2.17645454113075
915000000	1.5184364492	-3.67792155988319	-15.7528879044832	-3.95596700193202	2.65978816367204	-2.18543654472748
915000000	1.5707963268	-3.26684754900198	-16.8581849579492	-3.46108192474185	2.65034478873	-2.17627504536044
915000000	1.6231562044	-2.89367729508429	-18.1611772335877	-3.02476814303928	2.63906851012324	-2.13769937800127
915000000	1.6755160819	-2.6845226952293	-20.0560829324369	-2.76480805754237	2.60771509993493	-2.09060748195424
915000000	1.7278759595	-2.51276816668662	-22.6249953094578	-2.55529727893211	2.40327707934657	-2.06067470962754
915000000	1.780235837	-2.15266059341576	-23.0983986154285	-2.18773278773333	1.89412808610823	-2.04940254380384
915000000	1.8325957146	-1.57726118891827	-20.0001293452459	-1.64015944624188	1.59003780059498	-2.0334176303169
915000000	1.8849555922	-1.01971768230726	-17.0526383315318	-1.12935606816937	1.57291598174006	-1.99486015798559
915000000	1.9373154697	-0.693339831933153	-14.9949867621178	-0.857705836817352	1.62171457241808	-1.94007021537652
915000000	1.9896753473	-0.610602316124785	-13.5121641304369	-0.839165441862788	1.64321105008787	-1.88627737086105
915000000	2.0420352248	-0.591775914573641	-12.1917726739388	-0.903133544084766	1.64648817678128	-1.84449313159498
915000000	2.0943951024	-0.448786431329454	-10.8439070436699	-0.864598393618374	1.69037057771024	-1.81036297545896
915000000	2.14675498	-0.195158464216786	-9.54915557418102	-0.730822576910238	1.80346859111794	-1.77608522443783
915000000	2.1991148575	-0.0339573930296458	-8.46356906420493	-0.706996988626607	1.95853540596906	-1.74734118279012
915000000	2.2514747351	-0.156266522116997	-7.75948864977895	-0.984632511214923	2.11528033432907	-1.74380754865082
915000000	2.3038346126	-0.542889916074492	-7.50379004534916	-1.5192199652619	2.25402200371339	-1.78358678741166
915000000	2.3561944902	-0.928073841511089	-7.53621482277953	-1.99804188518231	2.37337030183154	-1.86225312127276
915000000	2.4085543678	-1.0205463253445	-7.58005709855515	-2.10419816603529	2.46812254868763	-1.94515111937272
915000000	2.4609142453	-0.81494166597296	-7.53185907125375	-1.85500127149211	2.52837088655994	-2.00337704542221
915000000	2.5132741229	-0.52438057626878	-7.5357213322348	-1.48808733550081	2.55689211174299	-2.0446882825437
915000000	2.5656340004	-0.308662563530207	-7.71031785090742	-1.18060257731289	2.58142242969836	-2.08693005956565
915000000	2.617993878	-0.190317301222938	-7.91383321807368	-0.993822601500134	2.64234517764177	-2.12688792217533
915000000	2.6703537556	-0.130359382570208	-7.79095111245274	-0.9467653280658	2.75170585945412	-2.14503506821249
915000000	2.7227136331	-0.0956622804824226	-7.27156237465247	-1.01943356584854	2.86097686191559	-2.13297165321476
915000000	2.7750735107	-0.0860926928429269	-6.82309127829233	-1.12073442488583	2.91773685946782	-2.10986951268506
915000000	2.8274333882	-0.107195011884523	-6.88598038819603	-1.13066407533654	2.91880160097654	-2.10684017129108
915000000	2.8797932658	-0.111420179615996	-7.39857961390447	-1.00923330208717	2.90138912328915	-2.1310386738421
915000000	2.9321531434	-0.0889516505019528	-7.85378614301411	-0.884107412775909	2.92724234004687	-2.15585107915026
915000000	2.9845130209	-0.171633461098962	-7.70125886361528	-1.01562513136849	3.02625054634544	-2.15194032732596
915000000	3.0368728985	-0.503790131306244	-7.03080068009318	-1.5966972437003	-3.13828779031297	-2.11401890311571
915000000	3.089232776	-1.14099796307346	-6.57554277505683	-2.6047350016484	-3.06016879649906	-2.06173019973155
915000000	3.1415926536	-2.05080109587871	-6.84196979314621	-3.80176989387986	-3.0328897166133	-2.02772379309015
928000000	-3.1415926536	-0.96085169933843	-5.08843830856196	-3.08328471814484	-0.133388470402879	0.932657555719102
928000000	-3.089232776	-1.81885565139596	-5.90483034800073	-3.96771917334526	-0.0690886770349155	0.922716061629823
928000000	-3.0368728985	-2.89880359143653	-6.92913144286068	-5.08366802894141	-0.0138210164137244	0.921154597802551
928000000	-2.9845130209	-3.80585179216062	-7.49341514687165	-6.23039482174418	-0.00879361219252759	0.916599781242817
928000000	-2.9321531434	-4.27949080766515	-7.37515159068308	-7.20607541971745	-0.0530400932322482	0.878905206015034
928000000	-2.8797932658	-4.48834979388469	-7.0274469120741	-8.02727024860107	-0.0965624686411757	0.808028410977196
928000000	-2.8274333882	-4.86873641198157	-7.0052001150171	-8.97415209449181	-0.108317066235735	0.7374937233706
