2
Frequency=5500(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-11.3912313838373	-14.0983240295582	-14.7275069234772	0.338277577631475	0.940156946064506
0	-3.089232776	-11.8457091739281	-15.2063351806332	-14.5318450763641	0.129469162613864	0.968015018021732
0	-3.0368728985	-12.3584292914551	-17.7091613995679	-13.8562171738468	-0.145699317649515	0.977598254544925
0	-2.9845130209	-12.7340374928028	-22.5746337612823	-13.2096905545469	-0.306182644254416	1.00690990510895
0	-2.9321531434	-13.2683584173539	-28.0118274839055	-13.4165508255765	-0.648732975736	1.15260054634872
0	-2.8797932658	-14.3503314131357	-26.3865441688903	-14.6309513242305	-1.23248728064206	1.45482421729729
0	-2.8274333882	-15.90556008938	-24.1372383484978	-16.6126796424907	-1.6543467245104	1.86380956043669
0	-2.7750735107	-16.6096095853415	-20.3106635695634	-19.0240936618668	-2.17343063010142	2.30371771686139
0	-2.7227136331	-13.5616437360182	-14.41856980226	-21.0314734663654	-2.31788053591689	2.62786593484418
0	-2.6703537556	-10.0587436589777	-10.3022515089873	-22.6926421570528	-2.31775190017116	2.72393590797974
0	-2.617993878	-8.76489525519515	-8.86690879853903	-25.1070669704082	-2.38622669098689	2.83470179225274
0	-2.5656340004	-9.53561995717752	-9.5946629016502	-28.2312710204728	-2.5911833205277	-2.97845418568479
0	-2.5132741229	-10.4743411441047	-10.5271399227483	-29.652318136606	-2.90764867732476	-2.4140167712708
0	-2.4609142453	-10.3221907132601	-10.33928935732	-34.3789636257713	-3.13221114652154	-1.88426892458248
0	-2.4085543678	-10.3040744389356	-10.3344102812152	-31.8775160669345	3.0395041314593	-0.0660720569498835
0	-2.3561944902	-11.2055053592323	-11.4779707396037	-23.3657556607801	2.89532288255446	0.424896083146811
0	-2.3038346126	-11.7823545447156	-12.8432467254073	-18.4231385379965	2.68402697862271	0.723615740695247
0	-2.2514747351	-10.7197745313733	-13.0344154095269	-14.558822007607	2.53182190401715	0.85764808421412
0	-2.1991148575	-9.160105767909	-13.2613971530279	-11.2991924338471	2.40829852631471	0.754490887321066
0	-2.14675498	-7.45140490764421	-15.3651898169245	-8.2172395379295	2.13148447687358	0.542627977245428
0	-2.0943951024	-5.45456947536254	-18.7516067608994	-5.66275389442526	1.69270192569864	0.367711238514938
0	-2.0420352248	-3.95118597257075	-21.8846887744748	-4.02164754756897	1.6306996800643	0.240315883816994
0	-1.9896753473	-2.89986581615538	-21.9305595346128	-2.9544973827453	1.91991944304031	0.123999446442489
0	-1.9373154697	-1.91323272015716	-21.9360067408633	-1.95665134173234	1.56852939741145	0.00245020178594982
0	-1.8849555922	-1.01383509982367	-24.2555088726836	-1.03447218609627	0.902581076434486	-0.135365364794107
0	-1.8325957146	-0.508431155934759	-34.0877882574445	-0.510336370348136	3.06902992311649	-0.306826289406557
0	-1.780235837	-0.394352526387415	-16.9306826099233	-0.49185537963003	2.93992726486354	-0.502133853085341
0	-1.7278759595	-0.628177276112589	-12.52909875596	-0.917979491205561	2.40138681959833	-0.671269276398737
0	-1.6755160819	-1.08194442065931	-9.88342099061827	-1.69565087228835	1.84874454921021	-0.781444255860243
0	-1.6231562044	-1.56013865948244	-8.4129017626252	-2.56415847154752	1.51819388228023	-0.871568685020944
0	-1.5707963268	-2.08030054045822	-8.14586339395495	-3.31480311391187	1.30084764387185	-1.00952662500268
0	-1.5184364492	-2.4436159440761	-7.44295032346024	-4.09480919793802	1.04294232944178	-1.2018048988067
0	-1.4660765717	-2.67528183241572	-6.17312949067797	-5.24728467416946	0.823259940234768	-1.4181247416795
0	-1.4137166941	-3.468219779109	-6.15310894691913	-6.83030244583549	0.695674313364826	-1.67125140368834
0	-1.3613568166	-4.99843775494213	-7.63053374677724	-8.42304662106419	0.562962756991477	-2.02099817854653
0	-1.308996939	-5.89133690575737	-8.50800692856633	-9.33453255695079	0.350978053470188	-2.50482840831284
0	-1.2566370614	-5.45875201785591	-7.96772653553025	-9.03589253553138	0.212512605014853	-3.04490897439367
0	-1.2042771839	-5.1340943555935	-8.4559885305363	-7.85366729894137	0.209336840622213	2.77452521784182
0	-1.1519173063	-4.98914669798585	-10.7059758749772	-6.3447034730129	0.272301860571381	2.42907079442182
0	-1.0995574288	-3.97835953323445	-11.9134698768603	-4.74009370915113	0.307540590943591	2.18536804540886
0	-1.0471975512	-2.51171254645135	-9.94609933039084	-3.37640825863219	0.28004798444156	2.00679968972635
0	-0.9948376736	-1.43310246205895	-7.8710837037423	-2.55182455661546	0.277517771756233	1.85274452861375
0	-0.9424777961	-0.966559653398141	-7.05194891847648	-2.1945635914238	0.27529889461682	1.70925221369197
0	-0.8901179185	-0.676229726094412	-6.34859439117045	-2.04818980455607	0.194422069415865	1.58917865710438
0	-0.837758041	-0.256619707491841	-4.9506411593501	-2.05664851282575	0.0349821845871162	1.49015541328598
0	-0.7853981634	0.0426607107231588	-3.74926872531438	-2.30545955342001	-0.136448668355631	1.38163545370494
0	-0.7330382858	-0.10326609380377	-3.47509787462126	-2.77983106820525	-0.309577899072028	1.25806081496047
0	-0.6806784083	-0.601125369337258	-3.66080718226121	-3.56259866369296	-0.471827385663261	1.15947318834246
0	-0.6283185307	-1.17372000721238	-3.48910392400797	-5.01171221696416	-0.576024398365952	1.09926483240307
0	-0.5759586532	-1.54251130254456	-2.84918254299334	-7.3956581748737	-0.632256268321618	1.01743750690489
0	-0.5235987756	-1.63377444221531	-2.24745892425351	-10.4353957584226	-0.698735203300315	0.83620186745567
0	-0.47123889804	-1.72554738522785	-2.01335090044962	-13.6555366560601	-0.778800541581197	0.591743401061697
0	-0.41887902048	-1.92474075637139	-2.02930811492195	-18.1608012684796	-0.822385220327293	0.279133270015752
0	-0.36651914292	-1.87762235304211	-1.92869168833651	-21.1993730593127	-0.808797583412647	-0.756412537263816
0	-0.31415926536	-1.31620686677619	-1.50863332060669	-14.9472601980943	-0.800204417696815	-1.39329749299678
0	-0.2617993878	-0.550870401472493	-0.972668184537061	-10.8868626927698	-0.859731567725857	-1.55550855118088
0	-0.20943951024	0.125098058610597	-0.484961695216578	-8.70048110099672	-0.960356232612823	-1.7041755423964
0	-0.15707963268	0.629283679324826	-0.13806378411236	-7.2766647948636	-1.03082986709273	-1.83909568421589
0	-0.10471975512	0.858827169119491	-0.0842495825656259	-6.23655434409017	-1.04868193310401	-1.90460698897575
0	-0.05235987756	0.811247234675618	-0.367226269203009	-5.42931828069049	-1.05080916985349	-1.92173825567887
0	-4.4408920985E-16	0.686551695038634	-0.807975131528039	-4.6721092977818	-1.06232271800445	-1.92363448960057
0	0.05235987756	0.674024492801684	-1.14150744426493	-3.98996791833992	2.0828130422295	1.25730590993718
0	0.10471975512	0.683319457160697	-1.40022409681514	-3.50669971136756	2.12056549215119	1.36694014968056
0	0.15707963268	0.514256414030622	-1.89955862791993	-3.18769744894502	2.17060329038389	1.50925447182871
0	0.20943951024	0.109823881692766	-2.73817907700583	-3.0690743986445	2.22605740662163	1.62248961105511
0	0.2617993878	-0.420031527028902	-3.61103346320346	-3.25684880066313	2.31814316062771	1.7043189192613
0	0.31415926536	-1.01012955288476	-4.3522194481339	-3.71219829386851	2.44723475817819	1.79970972534247
0	0.36651914292	-1.78387708670675	-5.37054686802941	-4.28541466114778	2.56692122092029	1.92575227033336
0	0.41887902048	-2.80569806252193	-6.93581964110584	-4.92653428042128	2.66234150039203	2.05999647032848
0	0.47123889804	-3.96022376061936	-8.66808091002355	-5.7531640434994	2.76869279946079	2.20685022832355
0	0.5235987756	-5.33697662073815	-10.5293982363986	-6.90167528276358	2.92069628821103	2.41743192546086
0	0.5759586532	-7.15004031212707	-13.302869282957	-8.35623109953123	-3.13961855809683	2.74329870970933
0	0.6283185307	-8.8671535233541	-16.5525173309805	-9.67845382480327	-2.84665803789291	-3.08900158371432
0	0.6806784083	-9.54199207704461	-17.9138157297675	-10.2247941768439	-2.6810402476764	-2.60095053533535
0	0.7330382858	-9.43328596678454	-17.3750008217708	-10.1937550870334	-2.53825458375556	-2.1652562396943
0	0.7853981634	-8.65233446096482	-15.4897304805448	-9.6603600427337	-2.07207560131554	-1.75122373881098
0	0.837758041	-6.86307152243241	-11.9119714476892	-8.49152676572054	-1.64756217295607	-1.38601661793357
0	0.8901179185	-5.58850789744106	-9.69344762719623	-7.72527408807182	-1.37612470759682	-1.10595150460901
0	0.9424777961	-5.46550321025945	-8.86170380923841	-8.12141168732966	-0.976023554336953	-0.845232825624389
0	0.9948376736	-5.21655931672799	-7.47688257584739	-9.13395182436086	-0.506179640367194	-0.60181563415014
0	1.0471975512	-5.37576873650766	-7.10492652547021	-10.2111960474101	-0.248166166070908	-0.536307498552327
0	1.0995574288	-7.18554470330293	-9.32998322117646	-11.2784407701922	-0.147051541423696	-0.678460098846752
0	1.1519173063	-8.27279226549928	-10.6088577284378	-12.0815867202555	-0.0116819651728441	-0.731381325362928
0	1.2042771839	-5.72858006605647	-7.00487581318079	-11.669440931273	0.200382776183622	-0.521095058872122
0	1.2566370614	-3.11284157705061	-4.18552999334924	-9.71125904055574	0.381588757928403	-0.380790387329097
0	1.308996939	-3.40788888866082	-4.95837589302197	-8.6332543245429	0.646545131672102	-0.335335978476026
0	1.3613568166	-5.63577219922743	-8.18984732464072	-9.1559103773442	1.08866207807373	-0.041590018501644
0	1.4137166941	-6.65306950167936	-10.9650907289787	-8.66316904253077	1.33284591856031	0.599131637218066
