phi,theta,gain_total,gain_total_db,gain_phi,gain_phi_db,gain_theta,gain_theta_db
3.000000000009747,-108.00000000264272,-6.19318835277682,-6.19318835277682,0.016355539600000038,-17.863351231112,0.22390428999999976,-6.49937585270999
3.000000000009747,-105.00000000034115,-6.47983488802994,-6.47983488802994,0.009631316900000008,-20.163143272782,0.2152826943999999,-6.66990879738313
3.000000000009747,-101.99999999803956,-6.63573483414515,-6.63573483414515,0.0014030762089999914,-28.5291873934277,0.2155803270560001,-6.6639087354489
3.000000000009747,-99.00000000146755,-7.02534226082119,-7.02534226082119,0.004432789700000048,-23.5332287197068,0.19393254250000014,-7.12349308805114
3.000000000009747,-95.99999999916598,-7.05189314781313,-7.05189314781313,0.00439782020000001,-23.5676253026037,0.19275849159999991,-7.14986480857858
3.000000000009747,-93.00000000259399,-6.2199781288591,-6.2199781288591,0.00861552080000009,-20.6471846473599,0.23016680999999994,-6.3795730135379
3.000000000009747,-90.0000000002924,-5.77006773735667,-5.77006773735667,0.005373953000000013,-22.6970613617786,0.2594719299999998,-5.85909617798117
3.000000000009747,-86.99999999799083,-5.8380932704689,-5.8380932704689,0.0007752008690000028,-31.10585749113,0.25995459999999987,-5.85102493148882
3.000000000009747,-84.00000000141883,-5.87166537296791,-5.87166537296791,0.0026457012999999865,-25.7745918928094,0.2560763600000002,-5.91630512103339
3.000000000009747,-80.99999999911725,-5.99289334055161,-5.99289334055161,0.005961086899999933,-22.2467454703223,0.24563892999999987,-6.09702803066892
3.000000000009747,-78.00000000254525,-6.62347042842172,-6.62347042842172,0.007015726900000015,-21.5392732501993,0.21058130000000014,-6.76580197573107
3.000000000009747,-75.00000000024367,-7.49370275084747,-7.49370275084747,0.005317967695999958,-22.742543051187,0.17276800999999986,-7.62536669071415
3.000000000009747,-71.9999999979421,-7.73941402800302,-7.73941402800302,0.005376621124999974,-22.6949056592555,0.16291349000000002,-7.88042952585333
3.000000000009747,-69.00000000137008,-7.71294481463599,-7.71294481463599,0.007346361255999957,-21.3392771911219,0.1619725699999998,-7.90558526854205
3.000000000009747,-65.99999999906852,-8.31235929422535,-8.31235929422535,0.008258427700000029,-20.8310262897646,0.13923207999999995,-8.56260688850284
3.000000000009747,-63.00000000249652,-9.43969170904801,-9.43969170904801,0.009511104499999999,-20.2176904663753,0.10425970000000014,-9.8188352905922
3.000000000009747,-60.00000000019494,-9.8755182394819,-9.8755182394819,0.01367857209999993,-18.6395923605575,0.08922920000000002,-10.4949300073969
3.000000000009747,-56.999999997893354,-9.63403329446077,-9.63403329446077,0.014987677299999965,-18.2426566628134,0.09380425000000077,-10.2777748454487
3.000000000009747,-54.00000000132136,-9.77316038218473,-9.77316038218473,0.009285109299999934,-20.3221297958091,0.09607687999999968,-10.1738110865245
3.000000000009747,-50.99999999901978,-10.1477946310558,-10.1477946310558,0.0043848569000000115,-23.5804457528641,0.09226930000000096,-10.3494277414647
3.000000000009747,-48.00000000244778,-9.79233808043492,-9.79233808043492,0.007945174599999933,-20.9989655446877,0.0969525799999995,-10.1344062944392
3.000000000009747,-45.0000000001462,-9.43935069087909,-9.43935069087909,0.013220218400000126,-18.7876137018083,0.10055952000000001,-9.97576808331733
3.000000000009747,-41.999999997844625,-10.1553384637617,-10.1553384637617,0.013699171299999903,-18.6330570369926,0.08278723999999979,-10.8203659587974
3.000000000009747,-39.000000001272625,-11.2579351949057,-11.2579351949057,0.013394239400000065,-18.7308194303088,0.06145828999999952,-12.1141952761195
3.000000000009747,-35.99999999897105,-11.2794171922181,-11.2794171922181,0.013311592099999896,-18.7576999870309,0.06117160000000015,-12.1345015997819
3.000000000009747,-33.00000000239904,-10.7331384448156,-10.7331384448156,0.013549572200000052,-18.6807441653218,0.07091725000000001,-11.4924811363769
3.000000000009747,-30.00000000009747,-11.2310117350915,-11.2310117350915,0.013985328200000098,-18.5432733738852,0.06133267999999948,-12.1230805791512
3.000000000009747,-27.000000000087724,-12.1016150200954,-12.1016150200954,0.0182313120999998,-17.3918207422579,0.04340526290000022,-13.6245760897008
3.000000000009747,-24.000000000077975,-11.78581840164,-11.78581840164,0.02421080839999988,-16.1599070920355,0.04207463410000016,-13.7597965215646
3.000000000009747,-21.000000000068226,-11.4036952059403,-11.4036952059403,0.022285002500000196,-16.5198731285731,0.05009698089999962,-13.001884461483
3.000000000009747,-18.00000000005848,-12.6810030024935,-12.6810030024935,0.015304320099999855,-18.1518595932879,0.038634283599999764,-14.1302713651722
3.000000000009747,-15.000000000048734,-14.9586823976019,-14.9586823976019,0.016029712399999927,-17.9507426954938,0.01589535039999989,-17.9872989397701
3.000000000009747,-12.000000000038987,-14.4724484002354,-14.4724484002354,0.03137104000000009,-15.03471083509,0.004336107699999961,-23.6289993935371
3.000000000009747,-9.00000000002924,-12.4501457585412,-12.4501457585412,0.051835599999999454,-12.8537187011625,0.005047783923999996,-22.9689924382393
