2
Frequency=2100(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-2.11186304162795	-3.57688706884397	-7.54319840326585	-0.774937400658295	2.18464612178517
0	-3.089232776	-2.12808928279357	-4.05295654152191	-6.58886893105888	-0.805808095339209	2.20631161286967
0	-3.0368728985	-2.49533223816469	-4.73860479377391	-6.43781794866086	-0.831414270092769	2.16450251184191
0	-2.9845130209	-2.6065071394193	-4.44031829555013	-7.23549386521869	-0.848750954603991	2.29092466165307
0	-2.9321531434	-1.90426367964569	-3.39082921774098	-7.28236782563074	-0.880617318274748	2.54088946926271
0	-2.8797932658	-1.10667281569538	-2.62966428880994	-6.39680615378127	-0.924533915834336	2.65263044967795
0	-2.8274333882	-0.804553231780343	-2.38790694020631	-5.95426784297264	-0.953178977481286	2.68087420361795
0	-2.7750735107	-0.66530210825777	-2.12465588357968	-6.11080274784463	-0.949314601282545	2.81766930097646
0	-2.7227136331	-0.147298764924787	-1.49038094188903	-5.89836436442456	-0.946006373249373	3.05085242287607
0	-2.6703537556	0.459287225608311	-0.873433721202752	-5.32049695408888	-0.991319816289266	-3.12553387546722
0	-2.617993878	0.581783712305984	-0.717187951079191	-5.29337211652683	-1.08193785205414	3.09599732009482
0	-2.5656340004	0.209333870103839	-0.992642599070096	-5.95668560005461	-1.16368176584482	3.02718635436826
0	-2.5132741229	-0.290834076738446	-1.32047640029733	-7.04646793405669	-1.17937240880528	3.14043690348544
0	-2.4609142453	-0.258699770665278	-1.2328230971637	-7.2283649275169	-1.15571980557926	-2.8595361061826
0	-2.4085543678	0.336917169447753	-0.734498980888803	-6.26604432845016	-1.19681721936206	-2.700764568925
0	-2.3561944902	0.835419732971688	-0.263827875190767	-5.66950508270042	-1.33704359537493	-2.73122789614868
0	-2.3038346126	0.783864660747464	-0.245762754177582	-5.97182492034621	-1.51161161251839	-2.79141135749789
0	-2.2514747351	-0.0533877778298622	-1.06071313471253	-6.89346508658416	-1.63875493394039	-2.71355591159258
0	-2.1991148575	-1.19228250350948	-2.59647283284965	-6.77906027644569	-1.65311562694768	-2.49102020603078
0	-2.14675498	-1.2312714638229	-3.51830349700295	-5.10984146654601	-1.53459309720314	-2.39453430176996
0	-2.0943951024	-0.128839887954234	-2.59555631343155	-3.76062794555458	-1.4384140776271	-2.48365968431148
0	-2.0420352248	0.826343165648473	-1.02637734197933	-3.76687844855772	-1.48526059730471	-2.63653227130044
0	-1.9896753473	1.1031615293296	-0.0172382693047707	-5.32911449623792	-1.62409718851712	-2.74928781865413
0	-1.9373154697	0.92853178993064	0.291517781230082	-7.72243603278059	-1.79170982009414	-2.67935947080275
0	-1.8849555922	0.755543333875539	0.180662736838218	-8.31079329801086	-1.93375107306754	-2.36466262355987
0	-1.8325957146	0.727698496978453	-0.145366416448499	-6.66890114905848	-2.01916336782062	-2.16346090122979
0	-1.780235837	0.589233939480182	-0.575086006017928	-5.69704739416158	-2.07248801995957	-2.17937545712101
0	-1.7278759595	0.233867038013006	-0.963039655378798	-5.94809077774357	-2.14398657628191	-2.34637713379578
0	-1.6755160819	-0.0578252209100109	-1.15000135468791	-6.58739128999744	-2.2400996331845	-2.59967203776236
0	-1.6231562044	-0.283614673366387	-1.21886696553865	-7.4114074275459	-2.32111973311135	-2.78554183155351
0	-1.5707963268	-0.79546683104552	-1.46286947041337	-9.25885943990436	-2.37494020172496	-2.77979735363026
0	-1.5184364492	-1.49357305342092	-1.96232590757314	-11.3942454419859	-2.43756179988902	-2.53381716123273
0	-1.4660765717	-1.8915254380277	-2.46117572606723	-10.9949976273122	-2.54162317277846	-2.31681711385425
0	-1.4137166941	-1.80827841434126	-2.74571258055593	-8.92700296739943	-2.67058321439694	-2.39157619854447
0	-1.3613568166	-1.64402352106906	-3.04747789673055	-7.23272989528024	-2.79828209810098	-2.54478869557798
0	-1.308996939	-1.9436920596369	-3.65134799059542	-6.8234181268179	-2.94855657642383	-2.67048908543259
0	-1.2566370614	-2.59263035048654	-4.31607281302043	-7.43976718251198	3.12257472644665	-2.82103363869478
0	-1.2042771839	-2.91427419984318	-4.50677231968495	-8.04327316350753	2.87517851316817	-3.06950820076137
0	-1.1519173063	-2.75941137152687	-4.30689623769195	-7.9917819801704	2.66149650245562	2.91953759939933
0	-1.0995574288	-2.70121099724761	-4.22322917734294	-7.99366238297634	2.48556983791725	2.68793573148131
0	-1.0471975512	-3.04772758000148	-4.45396727002923	-8.62914113464503	2.31355400064708	2.55164263283511
0	-0.9948376736	-3.6307789590895	-4.98464768084924	-9.35221948877162	2.12841718728089	2.51206269159067
0	-0.9424777961	-4.20639074667735	-5.74300668132908	-9.4642585984272	1.92550870660578	2.51474180495786
0	-0.8901179185	-4.62095154205729	-6.39165185805971	-9.37265456682374	1.71232734920457	2.48049787982636
0	-0.837758041	-4.7869301003129	-6.48418677832826	-9.68832383460438	1.54891756480036	2.41317681590756
0	-0.7853981634	-4.66541591957845	-6.17623382724912	-9.98466956832016	1.49471312881962	2.36021232571509
0	-0.7330382858	-4.32321525121544	-5.97378117203657	-9.32390610456666	1.50763548294303	2.32640198336442
0	-0.6806784083	-3.90903874635904	-6.14304642617385	-7.8652620592403	1.4852968073555	2.27443296841529
0	-0.6283185307	-3.4683844643359	-6.35969794795088	-6.60102289604062	1.357901926498	2.21481060694238
0	-0.5759586532	-2.93779680056056	-5.9191325230494	-5.9772554590813	1.18085592099252	2.17966373908362
0	-0.5235987756	-2.36633455965543	-5.04188826777761	-5.73935348098681	1.07933592193631	2.16094703938468
0	-0.47123889804	-1.97605350065197	-4.54769640421348	-5.47434666401912	1.0604022661347	2.107833870687
0	-0.41887902048	-1.91483635661456	-4.76771393413186	-5.08848022960993	1.04857931209563	2.0036683490604
0	-0.36651914292	-2.12509784766903	-5.48206612750418	-4.81436777075023	0.973252824018337	1.9071343407529
0	-0.31415926536	-2.43522023506121	-6.02905638474889	-4.93118404109113	0.833546862240181	1.88077484229998
0	-0.2617993878	-2.6793081962802	-6.07161264825675	-5.33850492727085	0.730317873374057	1.92857154186517
0	-0.20943951024	-2.81224011683314	-6.11399078751745	-5.5494243324823	0.74593368554631	1.99631067110979
0	-0.15707963268	-2.7708694380313	-6.56161578800849	-5.11983836857502	0.874014066853249	2.03194434416228
0	-0.10471975512	-2.35865863898289	-7.21350162107855	-4.07835227520038	1.05623211457267	2.04603057126016
0	-0.05235987756	-1.75250922345275	-7.67854771506537	-3.03388020737806	1.19114399721166	2.06533316241321
0	-4.4408920985E-16	-1.54079484463761	-7.87051156087963	-2.69184653018618	1.19846991429103	2.08238373759509
0	0.05235987756	-2.05526272049839	-7.99312064578385	-3.33258480844894	-2.03421944371282	-1.07189471068082
0	0.10471975512	-3.08587243675899	-8.54172848475429	-4.54109736860353	-2.14129849229476	-1.14087432064116
0	0.15707963268	-4.05840406652824	-9.95423929154092	-5.35018907989939	-2.23915071866158	-1.24553290628612
0	0.20943951024	-4.5737832858633	-11.8325766080773	-5.47813691277781	-2.37248688995555	-1.31200940816282
0	0.2617993878	-4.87187628480226	-12.6515730294264	-5.6640519882377	-2.54668704138546	-1.33717763684641
0	0.31415926536	-5.22144468297566	-11.9511601964347	-6.25804770216721	-2.61434458060579	-1.39129948266014
0	0.36651914292	-5.37064674477723	-11.2775769300149	-6.65859491326166	-2.52432416550544	-1.50548812753148
0	0.41887902048	-5.34949798394587	-11.5798020330741	-6.53117534816823	-2.34117416064717	-1.596527968468
0	0.47123889804	-5.80305703474503	-12.9369153466371	-6.73685306116809	-2.12878456766342	-1.61368305746488
0	0.5235987756	-7.02238941493255	-15.0091039926418	-7.77429980738363	-1.92846011043977	-1.64377080835751
0	0.5759586532	-7.81741053532959	-16.9603834946695	-8.38155307090096	-1.71135789613589	-1.80608608620358
0	0.6283185307	-6.66301736736193	-17.6199586228919	-7.02619799785304	-1.40874756195268	-1.95543077653035
0	0.6806784083	-5.3370744816963	-17.1949988024926	-5.62985952745697	-1.08286199607788	-1.90306771684577
0	0.7330382858	-5.63733662815858	-17.2049416711488	-5.95111145159761	-0.806824187885217	-1.69712006495286
0	0.7853981634	-7.7349519894343	-17.865345075792	-8.1782775123784	-0.592015597189903	-1.41180180693758
0	0.837758041	-10.9589603103348	-17.4879623043937	-12.0512977440318	-0.495133263468404	-1.21881261751714
0	0.8901179185	-12.7568826399886	-15.0379875145501	-16.6440175943578	-0.464405375968674	-1.51098348233842
0	0.9424777961	-10.9792374084854	-12.1651710361344	-17.1959583531813	-0.366378553234299	-2.11152628193399
0	0.9948376736	-9.44451173844184	-10.1890107857739	-17.4706464041323	-0.210357479912288	-2.46825233606312
0	1.0471975512	-8.51662558002887	-9.19316980561856	-16.9253884396656	-0.0592837986234506	-2.92685206317064
0	1.0995574288	-7.71447610939726	-8.82559690926651	-14.1784285211312	0.0413642828766869	-3.0801120583485
0	1.1519173063	-7.4931003023306	-8.5636147950238	-14.0992858555093	0.103455775707415	-2.88699890216323
0	1.2042771839	-7.73085009267254	-8.05406625101009	-19.1743684071181	0.174913789105666	-2.20847773226356
0	1.2566370614	-7.20771789003249	-7.49477413835918	-19.1486285438508	0.25222116453122	-0.618584261240966
0	1.308996939	-6.98007128776412	-7.35099456490681	-17.8492152419345	0.281565633112114	0.189663952449261
0	1.3613568166	-7.27853053621065	-7.70203811764855	-17.5977948976674	0.237867378853596	1.28471492637779
0	1.4137166941	-6.99859335304412	-8.00740398232547	-13.8329857626027	0.179176666486795	1.75657313596861
0	1.4660765717	-6.6496218152732	-7.87225934408621	-12.7514742542628	0.201885799136575	1.69128549304748
0	1.5184364492	-6.55219170071444	-7.55980983718044	-13.3911476489133	0.295093225251517	1.70464470702231
0	1.5707963268	-6.68008871504355	-7.68192026212711	-13.5412755547403	0.369399220457182	2.31315244940101
0	1.6231562044	-6.04571639042787	-8.44084368919397	-9.77293810056666	0.389241493798302	2.9261615968777
0	1.6755160819	-5.14441060703466	-9.156173569065	-7.34145606038965	0.422827758397764	-3.08595982098912
0	1.7278759595	-4.6636332473183	-8.94111615787662	-6.69419061742428	0.588157883049425	-2.93340963701076
0	1.780235837	-4.13447822846569	-7.84949514019944	-6.53860841048487	0.858956784162596	-2.88224834642765
0	1.8325957146	-3.727999956701	-6.95007372622932	-6.53637439876044	1.13044431363748	-2.89656251571134
0	1.8849555922	-4.01669481108892	-7.00308202166949	-7.05103990939771	1.37392781315331	-2.80467340298875
0	1.9373154697	-4.2565000172924	-7.8119542824418	-6.78250804189246	1.58070996464584	-2.47830901051934
0	1.9896753473	-2.84961670961244	-8.34673578010452	-4.28852539188753	1.70079978801531	-2.22291565188928
0	2.0420352248	-1.02012856577109	-7.55916507327048	-2.10960060145028	1.70620360575245	-2.19621820599653
0	2.0943951024	-0.147212335672334	-5.82225867314184	-1.51817659287425	1.67260464172723	-2.2235873064961
0	2.14675498	-0.0999633849768794	-4.32179718737487	-2.16403471156397	1.65411512035001	-2.15591678631608
0	2.1991148575	0.0904667261989866	-3.46507786820651	-2.43547003349289	1.6524623743033	-1.95889786793808
