2
Frequency=3500(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-2.0868915633606	-2.59923525899006	-11.6227744355507	-2.08060676888499	2.61653644267133
0	-3.089232776	-2.02804653639877	-2.24787020442568	-15.0945933794618	-1.79123560507535	-3.08300374791475
0	-3.0368728985	-2.94816892217388	-3.08122468920568	-18.152033038489	-1.45928098000992	-2.63216227260913
0	-2.9845130209	-6.8294344874385	-6.97183188647513	-21.7432611943001	-1.3883900810046	2.67012843326381
0	-2.9321531434	-7.82971356018105	-8.92916095834806	-14.3339447954583	-2.32871475709309	2.38713523928975
0	-2.8797932658	-2.26573861782463	-2.90832296876066	-10.8816116341632	-2.66613087901268	2.77090071597694
0	-2.8274333882	0.562861745852611	0.0547258459474178	-9.00677359188962	-2.56916253902962	-3.09800086222331
0	-2.7750735107	2.51619042942971	2.01923598825213	-7.14459500539189	-2.46947582496328	-2.79846152875105
0	-2.7227136331	4.36269222237265	3.84576524674863	-5.13675904440889	-2.49318464895828	-2.66041290447762
0	-2.6703537556	5.09059864763476	4.55385372528451	-4.25517381698931	-2.61807767074496	-2.56250787610191
0	-2.617993878	4.08823377021993	3.46852368447768	-4.67389484184007	-2.78301040185738	-2.34093404701879
0	-2.5656340004	2.28856151748161	1.09641523474139	-3.90843253545911	-2.87014568534072	-2.01340179468573
0	-2.5132741229	1.87367624790967	-0.926361938497099	-1.35758544049671	-2.71342750756409	-1.87513193521575
0	-2.4609142453	2.78953590937035	-1.45567332745193	0.7396260069846	-2.49797329955643	-1.87465637702258
0	-2.4085543678	3.15607602175389	-2.18408180575775	1.65392596199533	-2.44560310207392	-1.87001239166926
0	-2.3561944902	3.15564718063263	-3.03781480138907	1.96238460780868	-2.43804443275809	-1.83497027875462
0	-2.3038346126	3.57128299401392	-3.01521547656163	2.49524931680586	-2.39182217940204	-1.80307275399735
0	-2.2514747351	4.15595898656476	-3.17043416159817	3.26710603915074	-2.43082579317835	-1.79559354122291
0	-2.1991148575	4.44316181089845	-4.30148781021972	3.82076462969616	-2.62332169685176	-1.79977735472702
0	-2.14675498	4.53127652087662	-5.82340180952577	4.11138011711929	-2.84333808371158	-1.79824883055922
0	-2.0943951024	4.6392656960543	-8.33534580368194	4.41461526055954	-2.91224207182138	-1.78889762474985
0	-2.0420352248	4.8560350862038	-11.981438159689	4.76513293382495	-2.76407391863052	-1.79374539242063
0	-1.9896753473	4.9489351843712	-11.8862985786291	4.85798565090885	-2.54966679205439	-1.82999953098463
0	-1.9373154697	4.7210568570311	-8.56898599438006	4.51252869465937	-2.69689671007493	-1.8730779840304
0	-1.8849555922	4.22669639054726	-7.2393997188484	3.90521977825142	-3.06015231159583	-1.87862807060513
0	-1.8325957146	3.70823054485741	-8.47381656049651	3.437172684441	2.68707991921339	-1.85225848381041
0	-1.780235837	3.25297396071213	-11.899611425312	3.11831308981648	2.12255443400081	-1.85616595491459
0	-1.7278759595	2.54290313050029	-21.940410023991	2.52740684605076	1.79933828031256	-1.90207355451293
0	-1.6755160819	1.52506949317755	-22.6529726967601	1.50844259750129	-2.45317977743405	-1.93647348098232
0	-1.6231562044	0.622621283073254	-16.8700961297093	0.544564696818031	-2.90239906387235	-1.93173259037341
0	-1.5707963268	0.186284900412693	-16.5714495939551	0.0936802348530975	2.8245088882514	-1.93980262301364
0	-1.5184364492	-0.199772868259589	-18.9001223819339	-0.258751535714687	1.95792891582775	-1.99803771432301
0	-1.4660765717	-0.856438611608572	-18.4157413870908	-0.933297002150687	0.897643035983887	-2.06372718371359
0	-1.4137166941	-1.41330337252766	-18.2569119156708	-1.50407584721019	-0.141607786460656	-2.06917509561867
0	-1.3613568166	-1.19186307088617	-15.262630927688	-1.36538514980091	-1.08412911284183	-2.00733158199155
0	-1.308996939	-0.711929117844761	-14.8681362229815	-0.882003766420139	-1.47972525128304	-1.95699625608228
0	-1.2566370614	-0.595217189345023	-17.8149612069172	-0.678386236436908	-1.57790429417848	-1.97565971850903
0	-1.2042771839	-0.510480812067802	-15.8971233802009	-0.637971657982161	-1.23841773411294	-2.05191592296898
0	-1.1519173063	-0.144783284018725	-10.6230135673257	-0.552331849541493	-1.09316999001607	-2.12181600757073
0	-1.0995574288	0.0410602213429624	-8.36036250003907	-0.636722548022212	-1.1135889097851	-2.15867955230262
0	-1.0471975512	-0.169170198933735	-8.18277774317689	-0.916015805682208	-1.24490853632984	-2.2095191632532
0	-0.9948376736	-0.322603935652207	-8.12090884539116	-1.11106569244309	-1.36600770338554	-2.31600382298551
0	-0.9424777961	-0.416778266246515	-8.11227918521469	-1.22599936349137	-1.31193138187243	-2.46028717553078
0	-0.8901179185	-0.599417880352612	-8.06327728726403	-1.45764732706846	-1.22111739203091	-2.61697465780016
0	-0.837758041	-0.547834230857574	-7.06958787348641	-1.64224676443022	-1.27987992091194	-2.76590967874461
0	-0.7853981634	-0.231675251721076	-5.57382517139608	-1.73300237199207	-1.29922916699141	-2.87878834973442
0	-0.7330382858	-0.260050196797353	-4.8281273522371	-2.12620830468237	-1.16105132097927	-2.97864892850268
0	-0.6806784083	-0.608920002164048	-4.52208058507494	-2.87213518751543	-1.08388834508206	-3.12153408844148
0	-0.6283185307	-0.75325623684543	-4.06637605784624	-3.48048169867672	-1.25763142001896	2.97980633925569
0	-0.5759586532	-0.641083942654038	-3.46840631293196	-3.8424111152838	-1.44887476839691	2.80286120630468
0	-0.5235987756	-0.943181180117259	-3.8386484742662	-4.07143276829911	-1.44123128724868	2.61021697602724
0	-0.47123889804	-1.10638929293175	-4.34116011295036	-3.9032524839225	-1.32757674712927	2.40564371535293
0	-0.41887902048	-0.801036048757554	-4.02648656948014	-3.60634283302537	-1.31394192061074	2.2429588577385
