2
Frequency=5060(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-18.0820274875481	-18.1463940572019	-36.4054104916041	-1.19831557994609	-0.617820963244019
0	-3.089232776	-14.5949151783515	-15.1394061389154	-23.8822530344861	-1.34874319420981	-3.10762574776622
0	-3.0368728985	-11.0603020128348	-11.1024054250649	-31.2160068821735	-1.34396518699587	-2.81975007747629
0	-2.9845130209	-9.73646866537437	-9.76742106573589	-31.222835444528	-0.90980716237252	-0.519191267088864
0	-2.9321531434	-8.76197303840116	-8.80009919587858	-29.3466349104988	-0.0931459989735916	1.99652565290998
0	-2.8797932658	-6.86388399197652	-7.14167867308185	-18.9426448337585	0.615144115425959	2.36658730407736
0	-2.8274333882	-6.09970857279811	-6.49055246159344	-16.7514748862963	1.27648829034685	2.66416087812778
0	-2.7750735107	-3.14438683396001	-3.53425021017968	-13.8065790972785	1.74532929851549	3.01168091097392
0	-2.7227136331	-0.00370362235090522	-0.473943243703018	-9.89135306375278	1.75313409404773	3.13446910138256
0	-2.6703537556	1.269885286839	0.551717704934467	-6.89983647228197	1.6037796658866	-3.06106115820238
0	-2.617993878	0.607807345380672	-0.851800089828343	-4.83705822355288	1.48304748689097	-2.95552640533434
0	-2.5656340004	-0.54427840796819	-3.41571335570367	-3.69803064228654	1.52330203008429	-2.91243028622142
0	-2.5132741229	-0.544008083305675	-3.85881030201241	-3.26976400438076	1.72075802502704	-2.94894072850254
0	-2.4609142453	0.1678265399037	-2.94332576749726	-2.74391001680748	1.777577018291	-3.00262438786493
0	-2.4085543678	0.463350034068231	-3.18515509225635	-1.99062607518077	1.6671482513873	-3.03297689777049
0	-2.3561944902	0.239013369050291	-4.08376703683675	-1.76476593937376	1.45615939991068	-3.07096960658015
0	-2.3038346126	-0.425552922741386	-5.22696944238158	-2.17144193616945	1.28489940159416	3.13858804013526
0	-2.2514747351	-1.19043822306368	-7.69355613458275	-2.2902064067828	1.23010486730117	3.03663940477915
0	-2.1991148575	-1.27637267850378	-10.0712743933006	-1.89107795168011	1.1953816759582	2.91895916681378
0	-2.14675498	-1.11949465179198	-8.72485569975891	-1.9474112962346	0.97241845180542	2.77412234779686
0	-2.0943951024	-1.35353223117382	-6.70405867950318	-2.85140481084665	0.674707150448484	2.61362815238832
0	-2.0420352248	-2.15216744457125	-6.94795778109488	-3.900843103839	0.357859069752137	2.50028521097376
0	-1.9896753473	-2.76031748984044	-7.8255586951775	-4.38135870817127	0.181654760049152	2.45154031909237
0	-1.9373154697	-2.454732196848	-6.29374178707501	-4.76939974613058	0.272062674701879	2.39661364124252
0	-1.8849555922	-1.85208052355564	-3.96084394745892	-6.0014463953403	0.197395559849881	2.34236528436106
0	-1.8325957146	-2.23068792297112	-3.54939333932443	-8.04973465029324	-0.0786450042786067	2.39371709200727
0	-1.780235837	-3.46540018539803	-4.7921902174285	-9.26174023928013	-0.309451591873489	2.61477267355136
0	-1.7278759595	-4.17923278759279	-6.23723777362607	-8.41105521530839	-0.228566309519339	2.86332917010831
0	-1.6755160819	-3.15836767016463	-5.74602398340269	-6.63692020343819	-0.108923898136063	3.0410694355756
0	-1.6231562044	-2.1827032945022	-5.6768283251533	-4.75771638068119	-0.291106944559348	3.10689469727614
0	-1.5707963268	-1.60821332831968	-7.39121931861573	-2.93977769754403	-0.576051240159157	3.02224172356453
0	-1.5184364492	-0.741100264292419	-10.4476837810211	-1.23253519840269	-0.66954105148969	2.86446443618909
0	-1.4660765717	0.189382555615467	-12.2984983033308	-0.0626979654189862	-0.551654982528547	2.72129223781351
0	-1.4137166941	0.6429319187893	-13.1219200283386	0.456470567148039	-0.73540777586542	2.58075055813863
0	-1.3613568166	1.00133639224372	-15.3575475602421	0.899719276250733	-1.31032604541556	2.4144336834747
0	-1.308996939	1.55097997725222	-18.2017708634289	1.50476123585527	-2.16527038324896	2.24536653763311
0	-1.2566370614	1.77981629442667	-18.5667011001441	1.73953111765608	-3.03728378062308	2.07618556704111
0	-1.2042771839	1.46908970909966	-16.5154690813661	1.39945827299287	2.9260101176686	1.87749969541127
0	-1.1519173063	0.976370041076868	-14.053649434318	0.83779251109753	2.93059794004347	1.66856753408182
0	-1.0995574288	0.547462532333665	-11.6316471738275	0.276215428671964	2.84333779276246	1.47936904734417
0	-1.0471975512	0.215193532393466	-9.4762553009272	-0.27805819816848	2.65757231427082	1.26961765760321
0	-0.9948376736	-0.120153825678925	-8.37029446300275	-0.824016915793677	2.54224838136378	1.01960954949332
0	-0.9424777961	-1.05775054543528	-8.81391811049359	-1.85464979135523	2.55450818291354	0.76640036170928
0	-0.8901179185	-2.54838756490463	-9.06207886576403	-3.6451134729365	2.62663636061172	0.483925215838109
0	-0.837758041	-3.17008896004858	-7.56446439633071	-5.1324363834182	2.59826416000881	0.175757902228483
0	-0.7853981634	-3.15876908275002	-6.28946257148597	-6.05192318432221	2.49875166517261	-0.0283458193957837
0	-0.7330382858	-4.08003663455468	-6.74517094677228	-7.46532213092306	2.3872518646539	-0.20052224328658
0	-0.6806784083	-5.16154342587804	-7.87146810052888	-8.49454773755891	2.28613390755389	-0.519805744757712
0	-0.6283185307	-5.10094412149693	-8.16020003650973	-8.06283383124451	2.28974667494528	-0.829781604368823
0	-0.5759586532	-5.55044453738132	-8.67635272589496	-8.448134098435	2.39690987065649	-1.07520692268062
0	-0.5235987756	-7.07728689606151	-10.4916930798464	-9.71790209551333	2.47740899434461	-1.4827028532227
0	-0.47123889804	-7.65196368895051	-12.2062135989079	-9.5255623854004	2.35648275769661	-1.90135263786285
0	-0.41887902048	-7.82810791680264	-12.6806941282252	-9.54889838518757	2.1544999360478	-2.10956821245093
0	-0.36651914292	-9.4059031395947	-14.8571973822586	-10.8629452290683	2.0781957123301	-2.3319897320841
0	-0.31415926536	-11.5185435097726	-18.5139845252287	-12.4862095818326	2.08353468462119	-2.62312542586491
0	-0.2617993878	-13.4642007317158	-18.417124904942	-15.1370313011145	2.26993092953471	-2.79105967920084
0	-0.20943951024	-15.8786357397269	-18.3092938744454	-19.5580334231415	2.95590086812281	-2.85741838853587
0	-0.15707963268	-13.6117684207157	-14.1471685991667	-22.9677766729236	-2.16544382052246	-2.69733075630387
0	-0.10471975512	-10.8065506966837	-11.2022566886726	-21.4070183673805	-1.74041096611179	-1.64356316391837
0	-0.05235987756	-11.948539510497	-14.9685829719723	-14.9491177731728	-1.54232868308912	-0.955810976237976
0	-4.4408920985E-16	-13.0410059483621	-21.06693237438	-13.7855439371577	-1.37034063812566	-0.697117286295656
0	0.05235987756	-14.0668221956135	-15.4977972085878	-19.5842043076405	1.6328288083789	2.56897792551891
0	0.10471975512	-11.7371790315978	-11.7709730028895	-32.8435158654472	1.57098484947587	2.4033644435194
0	0.15707963268	-13.7474119801171	-14.0116298574179	-26.0370722859456	1.63085473095153	2.80228892407262
0	0.20943951024	-15.4163294963859	-17.4267998602549	-19.727720769721	2.11000432475697	-2.99648846105476
0	0.2617993878	-13.1705205888405	-15.0754064924156	-17.6673595416624	2.3975198051207	-2.31877822697232
0	0.31415926536	-12.4253120336689	-15.464014469256	-15.4073940548427	2.42125595867973	-1.79321758828056
0	0.36651914292	-13.7131089995814	-21.011909013033	-14.6082532693262	2.62616746536713	-1.55228768789608
0	0.41887902048	-15.4177225206612	-25.0388410202967	-15.9195105769083	2.85882742411101	-1.43080888158182
0	0.47123889804	-19.0379203351897	-23.5810550162454	-20.917526749388	2.82729252967962	-1.69873553538395
0	0.5235987756	-18.2772594077584	-22.3379053063278	-20.4424153229534	-2.49827478607086	-2.87234121331345
0	0.5759586532	-14.1601227551492	-16.3948545571844	-18.1152697430629	-1.86130443896127	-2.85884818628047
0	0.6283185307	-13.6552001626297	-15.0155754550204	-19.3589030106845	-1.71369722114855	-2.1345548539812
0	0.6806784083	-13.478662106356	-14.3597122749441	-20.8395790520173	-1.53366755322292	-1.83399559927885
0	0.7330382858	-10.815907791434	-11.3157223397604	-20.4531727640726	-1.37340076694502	-3.01195824962963
0	0.7853981634	-8.608868378173	-9.6900603022004	-15.1770700315322	-1.32293134841497	2.95764788486476
0	0.837758041	-9.41761064099374	-10.517113130431	-15.9216506494287	-1.24210453509161	3.08849296056709
0	0.8901179185	-9.92610720789142	-10.5512323641168	-18.6530945870227	-1.05725052178462	-3.08703279049505
0	0.9424777961	-8.16843935015571	-8.74675922041127	-17.2105529438364	-0.95401540287655	3.01687780120242
0	0.9948376736	-7.40296782251649	-8.6652802923173	-13.3850216338215	-0.913844087458176	3.03723140297648
0	1.0471975512	-8.41270562887635	-11.2898050029756	-11.5604211213856	-0.786695179531365	-3.12701760701794
0	1.0995574288	-9.95484301848522	-13.3591440923171	-12.6039322661767	-0.521975532726812	-3.08958830340638
0	1.1519173063	-10.9290706507995	-12.5381742109231	-16.0208127504121	-0.38290526508756	3.13034075654684
0	1.2042771839	-11.3450677344635	-12.5372270346729	-17.5420205768342	-0.249703603569766	3.10113962134686
0	1.2566370614	-11.9141205156718	-14.6452497131503	-15.2227770839099	0.111056641694794	3.07155125546802
0	1.308996939	-12.7707112883157	-17.220314691795	-14.7018241711442	0.585203239208111	2.89563877958615
0	1.3613568166	-15.8982194620571	-22.2274970815092	-17.0494044145308	0.956661272672355	2.59378577931169
0	1.4137166941	-16.982868191428	-25.4924904799796	-17.6426389635971	2.26196826711505	2.50775779349913
0	1.4660765717	-12.898541840288	-17.4026648134035	-14.799422661768	2.63933421511876	2.63925500135756
0	1.5184364492	-11.4008787906189	-14.1667168158953	-14.6702264066118	2.7138700466325	2.64161941972064
0	1.5707963268	-13.057456481206	-14.5691036325689	-18.3747176926471	3.1137839783408	2.99032420883956
0	1.6231562044	-10.914395148039	-14.1457063106946	-13.7143885371139	-2.51470740767778	-2.6975529265729
0	1.6755160819	-7.83512627597784	-13.8641640120667	-9.08170467357007	-2.32723225926642	-2.84359572999357
0	1.7278759595	-7.89498329479114	-14.9019539565022	-8.85977648026607	-2.45504157876679	-3.10930642937824
0	1.780235837	-9.29212107650319	-13.2682052596035	-11.5128205824393	-2.14883248293626	2.97047884804685
0	1.8325957146	-7.29823204602931	-9.1017036031627	-11.9855577664991	-1.76486440036571	-3.13432330628049
0	1.8849555922	-5.64366476414017	-8.12325604180345	-9.25867380102731	-1.70817146003418	-2.98708898174943
0	1.9373154697	-6.8072165494092	-10.2486149673344	-9.42537290503106	-1.93269008258496	-3.04872735853347
0	1.9896753473	-8.42357212954147	-10.3102531631816	-12.9536736302464	-2.0511530226392	-3.11677108578698
0	2.0420352248	-7.18500850532073	-7.83352507579007	-15.7638648509376	-1.74455779744349	-2.87960588953146
0	2.0943951024	-6.2223839060084	-6.73735834511592	-15.7373134602827	-1.51988342549859	-2.63451198669783
0	2.14675498	-7.8711280579368	-8.15585868143525	-19.846216910549	-1.51885844372827	-2.73504963941355
0	2.1991148575	-8.103958220286	-8.20183070281409	-24.6240396297463	-1.68566114455465	2.41728378342879
0	2.2514747351	-5.87763959185314	-6.073370811126	-19.4363797490478	-1.68734434221394	2.21309785601663
0	2.3038346126	-4.8748030197598	-5.26044324321485	-15.5822162601644	-1.61049671046328	2.41320249945688
0	2.3561944902	-4.73955088398062	-5.72905523859467	-11.6485793679823	-1.59625029803786	2.48578047451539
0	2.4085543678	-3.72216011007791	-5.6533160666449	-8.17168659066243	-1.61440711505684	2.59133077847
0	2.4609142453	-3.00952901199354	-5.651123319974	-6.42276542036938	-1.58108731867698	2.70998955963051
0	2.5132741229	-3.28387193679714	-6.91214818435265	-5.75327577159692	-1.62341083813344	2.73799960094514
0	2.5656340004	-1.77186341870362	-6.48622038201901	-3.56148538085777	-1.89641714079433	2.69519749456423
0	2.617993878	1.28311150346969	-3.35007083367704	-0.548496940292705	-2.00036921195446	2.74989057391549
0	2.6703537556	2.52666559735606	-1.93432699534976	0.601917095426497	-1.88164167102316	2.90942277709358
0	2.7227136331	1.41175445898341	-3.12717642781835	-0.470130264828413	-1.69708209888149	3.12614835801503
0	2.7750735107	-0.855420791976867	-5.82372971582946	-2.52104109139181	-1.6872163080238	-3.08785595008606
0	2.8274333882	-2.59938214978173	-7.71838697381434	-4.19631448540393	-2.19158291519957	2.83937507071402
0	2.8797932658	-3.51132073764262	-7.56672931464546	-5.67986502840733	-2.86444185342602	2.27888027700335
0	2.9321531434	-6.28012500941312	-8.69633644556469	-9.9788571268883	2.70971710629495	1.49140657712138
0	2.9845130209	-8.07409859968735	-9.66867601012862	-13.1984069810141	1.93134831977432	0.312775899052725
0	3.0368728985	-10.6885835078265	-11.3107767796292	-19.4345566743995	1.50820318128283	-0.612744752521435
0	3.089232776	-15.1501275367932	-15.7454232536755	-24.0748915321206	1.57711977192231	-2.65899843823356
0	3.1415926536	-18.0820274875481	-18.1463940572019	-36.4054104916041	1.94327707364371	2.52377169034577
0.05235987756	-3.1415926536	-18.0872397382875	-18.2102067991234	-33.6285333848608	-1.20154835263066	-0.789133290339944
0.05235987756	-3.089232776	-14.3949832362871	-14.8569768775146	-24.3554156346002	-1.32168551122029	-3.05327665690847
0.05235987756	-3.0368728985	-10.7911899161634	-10.8121676859543	-33.9619245402842	-1.26803159720035	-2.24304350860186
0.05235987756	-2.9845130209	-9.4634057756153	-9.56964214027971	-25.6315267806574	-0.822859335256892	-0.361008954689909
0.05235987756	-2.9321531434	-8.83098751818574	-8.88821318237989	-27.6615036242969	-0.00720354818536507	1.28725346900665
0.05235987756	-2.8797932658	-7.11394760226151	-7.45580514360916	-18.323146665253	0.72730851088766	2.18365657224902
0.05235987756	-2.8274333882	-6.19886892784448	-6.71087084090222	-15.7374823959913	1.42346965252254	2.58736695170757
