2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
960000000	0.20943951024	-6.00405461600724	-8.12023113669199	-10.1415874153086	1.51861217391978	1.95357081509495
960000000	0.2617993878	-6.76366309258588	-8.74766656748926	-11.1203841363942	1.43082736501376	1.63422949454727
960000000	0.31415926536	-6.98440038626814	-9.05998695911568	-11.1873746734273	1.34339763451722	1.39978268390595
960000000	0.36651914292	-6.92382178815654	-8.7343977224045	-11.5973796094901	1.25907309882858	1.28589239918594
960000000	0.41887902048	-6.87753689970328	-8.07150959810065	-13.0687539282986	1.18083674619088	1.15186342590568
960000000	0.47123889804	-6.83178474767703	-7.55490327902639	-14.9740766103068	1.10821595324802	0.767953462134714
960000000	0.5235987756	-6.54063396373958	-7.37583797620988	-14.1114629048304	1.03903670145198	0.16209407954893
960000000	0.5759586532	-5.94756980390462	-7.41619227864311	-11.3699490741735	0.971980516936618	-0.209159039636124
960000000	0.6283185307	-5.35775372504134	-7.4622355924145	-9.51397793498025	0.906232774889252	-0.414550666049801
960000000	0.6806784083	-4.93711411114946	-7.44337649349764	-8.51772548886006	0.842236592990275	-0.595545165532664
960000000	0.7330382858	-4.54178456567908	-7.45446291841596	-7.65195104304151	0.781895258625549	-0.775842140292527
960000000	0.7853981634	-4.01966426550567	-7.56763214004116	-6.55158787891177	0.72892476204333	-0.916111809447481
960000000	0.837758041	-3.38421783223535	-7.70697672136437	-5.38800975540315	0.68684018488527	-1.00234142391851
960000000	0.8901179185	-2.74308754592906	-7.73489359858434	-4.39776766491695	0.654611221306963	-1.06655021503414
960000000	0.9424777961	-2.16781195545806	-7.65591961868742	-3.61026550075585	0.624571659461109	-1.14029361321562
960000000	0.9948376736	-1.66234111908248	-7.63847324858218	-2.92665283844552	0.586799717199106	-1.22587859199993
960000000	1.0471975512	-1.2208681536043	-7.83044136634828	-2.29043615645605	0.538518442191514	-1.30336833143472
960000000	1.0995574288	-0.866047655570527	-8.19755814351563	-1.75373921769238	0.483759839279535	-1.35835257858462
960000000	1.1519173063	-0.604083859721051	-8.5826622503858	-1.35753391051314	0.431207070733123	-1.39818983474149
960000000	1.2042771839	-0.398017861439623	-8.9078354981725	-1.05775658472919	0.383872321627177	-1.44190214966042
960000000	1.2566370614	-0.190361068293348	-9.28579620627911	-0.761139002494211	0.335382723885852	-1.49991505314142
960000000	1.308996939	0.0405554690658803	-9.86999401253346	-0.427073072135864	0.275402642016457	-1.56421764019052
960000000	1.3613568166	0.248021630811693	-10.6092393333901	-0.123962733348755	0.202218534541124	-1.61867278310806
960000000	1.4137166941	0.370514046393349	-11.2107935092887	0.057764121789635	0.128864038500461	-1.65624082199976
960000000	1.4660765717	0.415995096703745	-11.4453548952656	0.123448858756894	0.069785408095844	-1.68243340612009
960000000	1.5184364492	0.451090414310178	-11.4168915948781	0.159005930317492	0.0150844849678565	-1.70730574190397
960000000	1.5707963268	0.564740576634524	-11.4176252029783	0.280502586439348	-0.0615038313027759	-1.73457610146087
960000000	1.6231562044	0.722593887380664	-11.5292657282529	0.455993877146427	-0.168992427858628	-1.76046924210056
960000000	1.6755160819	0.851350575824128	-11.5824358249476	0.596015864303559	-0.278555034923343	-1.77853779741145
960000000	1.7278759595	0.856668339968676	-11.4822320466137	0.595520624855855	-0.343967538682362	-1.78714600765027
960000000	1.780235837	0.761028090638852	-11.3968218050472	0.488407244782663	-0.354606327930982	-1.78793750747244
960000000	1.8325957146	0.616638773555887	-11.5734379610221	0.346097530881037	-0.342595603947785	-1.78439975555267
960000000	1.8849555922	0.495487772784788	-12.100806110076	0.24980124701723	-0.343327372992464	-1.77876795728776
960000000	1.9373154697	0.429204329918932	-12.7192595798189	0.21359182520867	-0.364925809287405	-1.77307139019794
960000000	1.9896753473	0.387689375941446	-12.9472716242093	0.181358651070628	-0.384381304128478	-1.76953633326684
960000000	2.0420352248	0.333726891448889	-12.6329907157585	0.108656976367641	-0.380864195834073	-1.76981878325715
960000000	2.0943951024	0.247293967829992	-12.2242005163862	-0.00576778471296158	-0.367989202459934	-1.77188132747573
960000000	2.14675498	0.105997821907806	-12.319360580745	-0.149847778284995	-0.368119761449856	-1.76978811817945
960000000	2.1991148575	-0.120180134005855	-13.1679560267334	-0.340980593073014	-0.386341504715182	-1.75858483902543
960000000	2.2514747351	-0.448429719138957	-14.5225177015842	-0.62181651070644	-0.414068405474292	-1.73884124335204
960000000	2.3038346126	-0.857573704646251	-15.6469274635276	-1.00418206340589	-0.443434655743147	-1.71713850214545
960000000	2.3561944902	-1.28901235159392	-15.8296563808558	-1.44441808040104	-0.486172305423218	-1.70035121588378
960000000	2.4085543678	-1.66575954618877	-15.2216647148875	-1.86162150251763	-0.556397955277023	-1.68955110202563
960000000	2.4609142453	-1.95169702307157	-14.5619049985153	-2.19657508944728	-0.634732217954334	-1.67913983346668
960000000	2.5132741229	-2.18250548375028	-14.4278439056899	-2.44951868217389	-0.686581520331536	-1.66529363740845
960000000	2.5656340004	-2.3924298114376	-14.9298588330839	-2.64156709503961	-0.68702469445146	-1.65430676422176
960000000	2.617993878	-2.54941686456828	-15.7053160402316	-2.76465125702716	-0.636011343141271	-1.65841300218101
960000000	2.6703537556	-2.59687807518425	-16.0230949393955	-2.79881719423816	-0.575579574535216	-1.68149317643664
960000000	2.7227136331	-2.56779984375846	-15.4921266937004	-2.79513618191765	-0.553994250747832	-1.71128861391478
960000000	2.7750735107	-2.61510561066895	-14.4844895979988	-2.90709257851827	-0.555779414942531	-1.7300863693448
960000000	2.8274333882	-2.90334163296857	-13.7383359059294	-3.27732282980634	-0.544422814997462	-1.73117388790332
960000000	2.8797932658	-3.45909377580097	-13.8158526239362	-3.87877903560431	-0.519632998755552	-1.72121645488441
960000000	2.9321531434	-4.07518697161531	-14.9886865910002	-4.44217733454961	-0.513447971757886	-1.71048352624332
960000000	2.9845130209	-4.39181693200901	-17.1340327398936	-4.62915960010399	-0.57266797284317	-1.69703656033242
960000000	3.0368728985	-4.2335579101271	-19.3645252322374	-4.36890133943579	-0.705460736745385	-1.66569315958206
960000000	3.089232776	-3.87565486487482	-20.4040700801528	-3.97333759102901	-0.760134921361324	-1.61043399891917
960000000	3.1415926536	-3.72317821533149	-20.0895529341464	-3.82461815070226	-0.594195602696721	-1.54424880509445
1700000000	-3.1415926536	-7.97168255045565	-12.908520411663	-9.6520924461286	-0.255463178754138	0.0461958209299557
1700000000	-3.089232776	-7.18599855838231	-14.0862232018017	-8.17775856864919	-0.023676587452558	0.42775206563335
1700000000	-3.0368728985	-7.15767688171491	-13.2099442836337	-8.39655952457015	0.584068114394411	0.643816615960604
1700000000	-2.9845130209	-7.40850628427201	-10.2352667503433	-10.6104459786097	0.855297916155098	0.849732335868303
1700000000	-2.9321531434	-7.63355185853401	-9.25046675808213	-12.7079267421815	0.940059247730084	1.11410243997819
1700000000	-2.8797932658	-8.23873645288149	-9.49023470029282	-14.2530098711462	1.08727671748784	1.39763960875603
1700000000	-2.8274333882	-8.80230590607079	-9.39222112955397	-17.7638723577757	1.31719305720192	1.81255022280357
1700000000	-2.7750735107	-8.64093889571826	-8.76080702855472	-24.2915408198116	1.51738753009976	2.4361307590888
1700000000	-2.7227136331	-8.21226735709462	-8.21378051150473	-42.7920345459169	1.66239553540326	0.404095002563222
1700000000	-2.6703537556	-7.85701546065005	-7.91732339916511	-26.4612328148558	1.7978394770999	-0.146164098473231
1700000000	-2.617993878	-7.57249780663999	-7.70119149515171	-22.9189563824282	1.97830123651391	-1.14677471359696
1700000000	-2.5656340004	-6.75524105480389	-7.25666389444795	-16.3793425386777	2.1798410490256	-1.34308351510942
1700000000	-2.5132741229	-6.12821213731938	-6.93643607123903	-13.8285848366971	2.30777421674677	-0.993288090599711
1700000000	-2.4609142453	-6.12111430870225	-7.25248289632631	-12.5163270841763	2.37493720145521	-0.689653390886625
1700000000	-2.4085543678	-6.02127034198691	-7.48123287210423	-11.4652471027002	2.50448047821647	-0.699531184280798
1700000000	-2.3561944902	-4.69590917288991	-6.44184644884229	-9.49722815865167	2.69202862041185	-0.725006573329346
1700000000	-2.3038346126	-3.23683741307792	-5.2009567483198	-7.62811256661363	2.80861954877791	-0.562502356748636
1700000000	-2.2514747351	-2.92260780002774	-5.19045474485817	-6.82900489448367	2.89423335747847	-0.398320139377455
1700000000	-2.1991148575	-3.34481426555669	-5.87491251749573	-6.89508973701184	3.02834218763067	-0.34546401235115
1700000000	-2.14675498	-3.01941440862571	-5.72167826201268	-6.36127822190222	3.13645453455497	-0.308989768334483
1700000000	-2.0943951024	-1.95843464230264	-4.97595500928369	-4.96152617305117	3.12274068359878	-0.214444295059367
1700000000	-2.0420352248	-1.30965126943648	-4.66453131233308	-4.00071263934942	3.08352604110671	-0.176536104076748
1700000000	-1.9896753473	-1.19581618547573	-4.63950915296278	-3.81207512037387	3.10599827042177	-0.246295243768497
1700000000	-1.9373154697	-0.817263968831341	-4.14222951960013	-3.53416505229778	3.13600547151547	-0.312392602306328
1700000000	-1.8849555922	-0.2193370721033	-3.48952242881882	-2.98442919930498	3.10102264427913	-0.283529027772494
1700000000	-1.8325957146	-0.0205842928805317	-3.44980555019871	-2.64884098277248	3.04371508195953	-0.26041014623471
1700000000	-1.780235837	-0.243183659490995	-3.93795933635396	-2.66234221529004	3.01259229442748	-0.329140640708481
1700000000	-1.7278759595	-0.367496849368566	-4.20138831602338	-2.68577112189081	2.97735064259339	-0.420437541629591
1700000000	-1.6755160819	-0.367560987610398	-4.09493608397621	-2.76257542025246	2.89226146082135	-0.453566809603331
1700000000	-1.6231562044	-0.541023204198225	-4.19074910336343	-2.99407232447113	2.78909832921832	-0.485996605633665
1700000000	-1.5707963268	-0.82720429602615	-4.64381230092942	-3.15771190714815	2.71222474467637	-0.590196807318954
1700000000	-1.5184364492	-0.982138310345856	-4.97811534400342	-3.18960955670006	2.64962153609132	-0.72881241892307
1700000000	-1.4660765717	-1.14605049942628	-5.05392528282245	-3.41288445818199	2.55488037190677	-0.853429496051924
1700000000	-1.4137166941	-1.47666337016023	-5.26057442252127	-3.83054326777299	2.42193522487634	-0.970766367378112
1700000000	-1.3613568166	-1.87896850054273	-5.64852432983632	-4.24320560253087	2.28921174021535	-1.07995693827772
1700000000	-1.308996939	-2.32956582490161	-5.91602546673676	-4.83126708594698	2.18247741619315	-1.19187689008693
1700000000	-1.2566370614	-2.80125389264019	-6.08861104778277	-5.55111649151891	2.06176151402565	-1.35831346227562
1700000000	-1.2042771839	-3.09010985749571	-6.3774753225561	-5.83996511383158	1.87666473948031	-1.56554074345027
1700000000	-1.1519173063	-3.26046955520673	-6.69524885669783	-5.88410970282059	1.66910996947959	-1.72870116997613
1700000000	-1.0995574288	-3.67941652292119	-7.09717955824789	-6.3172247066435	1.52255635611656	-1.87101456774533
1700000000	-1.0471975512	-4.22733505658058	-7.67911802050815	-6.83691875454042	1.41521509776521	-2.06402343137953
1700000000	-0.9948376736	-4.46173253318297	-8.06575368846255	-6.94980282943293	1.26353287215817	-2.28594109664869
1700000000	-0.9424777961	-4.47137307304014	-8.01853756769793	-7.00393258595257	1.08609564144524	-2.51170955427068
1700000000	-0.8901179185	-4.52522955982417	-8.10231596683747	-7.03424639023075	0.945494438833293	-2.77398313213878
1700000000	-0.837758041	-4.53901552745928	-8.57561162286136	-6.71978659035445	0.819566402370899	-3.03478462393439
1700000000	-0.7853981634	-4.4611730089678	-8.84611417917742	-6.4289186078228	0.691476686032252	3.01463756089822
1700000000	-0.7330382858	-4.26983119244241	-8.75489384693331	-6.18121431137974	0.601073754497749	2.75491958709321
1700000000	-0.6806784083	-3.97110062001251	-8.88110531475902	-5.66424578358359	0.523111610701747	2.49824511334446
1700000000	-0.6283185307	-3.86077201904513	-9.19914914954131	-5.36365814198529	0.384897480944626	2.29426642150359
1700000000	-0.5759586532	-3.87470121337137	-9.11925852845582	-5.41697979089354	0.211181142150294	2.08603151031941
1700000000	-0.5235987756	-3.59566830139448	-8.97782929901346	-5.08057902355546	0.0719443856869124	1.84786327519934
1700000000	-0.47123889804	-3.250461136891	-9.26805713504963	-4.50085026991161	-0.0774250910761111	1.62589436267465
1700000000	-0.41887902048	-3.27512341302896	-9.35509710947747	-4.50489854000503	-0.260602391747341	1.38068115223105
1700000000	-0.36651914292	-3.38595515971674	-8.94021880927849	-4.80262115275863	-0.369123149087985	1.07573648229476
1700000000	-0.31415926536	-3.4481496750632	-8.82631877415139	-4.9346887012208	-0.398616249268203	0.823222003947272
1700000000	-0.2617993878	-3.91725095456636	-9.19164351826027	-5.44687116148186	-0.490194606341475	0.668103806854556
1700000000	-0.20943951024	-4.49120216917921	-9.1328486958675	-6.31837674108333	-0.69847575467174	0.495679619944458
1700000000	-0.15707963268	-4.64134279053207	-8.51349569259909	-6.93282860225881	-0.880323071823303	0.268687504637656
1700000000	-0.10471975512	-5.00773577529103	-8.37079104607206	-7.69179293702964	-0.986574423570318	0.0790180088425691
1700000000	-0.05235987756	-5.79416646693539	-8.45828185652711	-9.18065496827103	-1.08867397526675	-0.0932547395974901
1700000000	-4.4408920985E-16	-5.81712849008346	-7.62404742708872	-10.4977651103403	-1.18845853170957	-0.339203450809271
1700000000	0.05235987756	-5.02323082003458	-6.21918067800893	-11.2082053976366	1.89202921590842	2.46821387636744
1700000000	0.10471975512	-4.5857880947173	-5.5592450773307	-11.5581043048919	1.825986696224	1.93672330217607
1700000000	0.15707963268	-4.44951881258616	-6.08634870269379	-9.48006711818339	1.69511132864035	1.42149399714268
1700000000	0.20943951024	-4.29122773181728	-6.9900486307866	-7.63708421168756	1.47166168875147	1.28028560582852
1700000000	0.2617993878	-4.38533950198337	-6.82633828481624	-8.05098989082742	1.21649461354621	1.26486673130376
1700000000	0.31415926536	-4.24699103067703	-5.53240709901296	-10.1612642034194	1.03504605329208	0.984670061288384
1700000000	0.36651914292	-3.22943079044854	-4.34079997669466	-9.69253136631604	0.926075465194515	0.356698652658504
1700000000	0.41887902048	-2.41754502572624	-3.92821447630625	-7.73715551138951	0.839441657894215	0.0136915645808024
1700000000	0.47123889804	-2.38677086863801	-3.99657506313535	-7.47695110801627	0.734404831959305	-0.208040709560886
1700000000	0.5235987756	-2.22418671665529	-3.86462047507074	-7.24687240051263	0.600639887927921	-0.470961034439168
1700000000	0.5759586532	-1.57879679183765	-3.43088377903121	-6.17320937917025	0.465174426720381	-0.66666660328033
1700000000	0.6283185307	-1.15065701029258	-3.10075075264808	-5.56656812407495	0.343081616091119	-0.816139114114936
1700000000	0.6806784083	-0.977662048361352	-2.89947411396756	-5.44392518365882	0.224590606831592	-1.03300873725301
1700000000	0.7330382858	-0.505700211202355	-2.54614604543465	-4.76664447877191	0.107685908279668	-1.25063333333528
1700000000	0.7853981634	0.102859178543844	-2.06505330005949	-3.95352518492259	0.00182014004987882	-1.35924056076798
1700000000	0.837758041	0.39527113214404	-1.6919530757222	-3.78877644739397	-0.089645628518666	-1.44158728084946
1700000000	0.8901179185	0.458972267521657	-1.48809859220959	-3.96227736870673	-0.172114554323285	-1.59614212130412
1700000000	0.9424777961	0.58815837553788	-1.40829867623973	-3.74714008875469	-0.255132915061785	-1.76804093413558
1700000000	0.9948376736	0.679522709996147	-1.45090586718547	-3.43540688010637	-0.336886755869536	-1.86755913005758
1700000000	1.0471975512	0.604903037525962	-1.56666760085943	-3.44583657615083	-0.393961970688979	-1.94575272775733
1700000000	1.0995574288	0.595341749264921	-1.61750901676729	-3.39252717382505	-0.415680117048907	-2.05652007377968
1700000000	1.1519173063	0.783136911768734	-1.55986493094932	-3.01593963005616	-0.43270867323953	-2.12386047725918
1700000000	1.2042771839	0.86044439746624	-1.51902624316601	-2.88814509885541	-0.463434537038974	-2.08354280515406
1700000000	1.2566370614	0.651807685526539	-1.58069157508266	-3.30665915389393	-0.468207663230053	-1.99824732350194
1700000000	1.308996939	0.334700174489598	-1.73406842477537	-3.8794245636325	-0.414703566580461	-1.96462557306127
1700000000	1.3613568166	0.115426174118834	-1.98335270320422	-4.04996066434814	-0.33732710406989	-1.96509697396367
1700000000	1.4137166941	-0.0739561569958266	-2.29908824341888	-4.04340838086719	-0.270674826909265	-1.89652610765762
1700000000	1.4660765717	-0.276816907549332	-2.39710464210627	-4.40780977660917	-0.190520861993225	-1.76926690984859
1700000000	1.5184364492	-0.395426183024546	-2.2189188443869	-5.04412056342984	-0.0812971057048146	-1.68574258859402
1700000000	1.5707963268	-0.492259540716391	-2.31791658228938	-5.1368087903265	0.0315155612570675	-1.66304105056225
1700000000	1.6231562044	-0.572029329300784	-2.92678575554005	-4.35472233341727	0.143501553752208	-1.58975046352126
1700000000	1.6755160819	-0.391925851403577	-3.31081979290609	-3.49559708371889	0.249559109025309	-1.45755619035213
1700000000	1.7278759595	-0.127663996997763	-3.09692577595002	-3.17939361931872	0.313348909101426	-1.34390020352812
1700000000	1.780235837	-0.118524978985921	-3.14043683396943	-3.11724400168824	0.353578835745151	-1.25126426832852
1700000000	1.8325957146	-0.202499664625703	-3.82257817109154	-2.67819177091593	0.428709431207619	-1.12510721314114
1700000000	1.8849555922	0.0212410817962946	-4.20130650118544	-2.0423960035352	0.519387543503059	-0.977109573939246
1700000000	1.9373154697	0.255354275468075	-3.83658471133202	-1.88969543902116	0.535004631483605	-0.846259854665916
1700000000	1.9896753473	0.164672978428957	-3.6890630380504	-2.13965720043835	0.523110207815823	-0.705434719791969
1700000000	2.0420352248	-0.013912300147715	-4.26548061998046	-2.05999082399303	0.606268102916547	-0.519460579644962
1700000000	2.0943951024	0.026588856026295	-4.8116836491301	-1.70117810573586	0.783798558511003	-0.334367210656592
1700000000	2.14675498	-0.168737865823753	-5.08613650146661	-1.85836220533055	0.898411489265766	-0.191031479426792
1700000000	2.1991148575	-0.810839794639688	-5.83899218317302	-2.44876685644933	0.923221282533169	-0.0657612906247485
1700000000	2.2514747351	-1.1831384870637	-6.85419836171852	-2.55558339585869	0.971558926984165	0.0837363956108105
1700000000	2.3038346126	-0.977920644849863	-7.54241013960037	-2.06016250691054	1.07293302959862	0.268408991393089
1700000000	2.3561944902	-0.84955967598513	-8.65922613037335	-1.63576318186862	1.1660824574563	0.470072312741315
1700000000	2.4085543678	-0.961848477629138	-10.8619446496488	-1.43066701068065	1.28452416063199	0.655221164539603
1700000000	2.4609142453	-0.937718624848866	-12.187811667581	-1.27624408545807	1.38979666442169	0.801779397835836
1700000000	2.5132741229	-0.787522442813117	-11.360297053151	-1.18587945305122	1.269420558212	0.949787296684701
1700000000	2.5656340004	-0.609648161159217	-10.6045833437096	-1.06778618904342	1.07894445909375	1.12975602443319
1700000000	2.617993878	-0.389811396692807	-11.1490888427734	-0.770666855954105	1.06758939901294	1.28703281546919
1700000000	2.6703537556	-0.190933922789772	-10.807997211488	-0.585060090617281	1.29822208719861	1.39652070235287
1700000000	2.7227136331	-0.239171454880933	-9.09498517924931	-0.844689556987966	1.44316864621849	1.53351351161819
1700000000	2.7750735107	-0.790730596050644	-9.33832538644789	-1.4443030072603	1.49200621582935	1.7394006972234
1700000000	2.8274333882	-1.85401231092664	-12.5048092927335	-2.24494749182283	1.67172448791522	1.93240118165627
1700000000	2.8797932658	-3.28644380554671	-15.7507486426107	-3.53993732109069	1.98819893318105	2.05111578078292
1700000000	2.9321531434	-4.96432392473291	-17.2275630603326	-5.23020449732432	1.84122967838439	2.16325572534629
1700000000	2.9845130209	-6.45795037148099	-18.6400677168921	-6.72900370831825	1.54183949563775	2.32458083217033
1700000000	3.0368728985	-7.86917658536811	-21.1681398855508	-8.07726645187475	2.17901069907055	2.48359466415024
1700000000	3.089232776	-8.55768634591085	-15.2892961690009	-9.59377883720449	2.83342906896334	2.72330704199079
1700000000	3.1415926536	-7.97168255045565	-12.908520411663	-9.6520924461286	2.88612947483566	-3.09539683265984
2100000000	-3.1415926536	-2.11186304162795	-7.54319840326585	-3.57688706884397	-0.956946531804621	-0.774937400658295
2100000000	-3.089232776	-0.931008604175636	-6.68424319574534	-2.27330498138995	-0.717875510766262	-0.618346567447258
2100000000	-3.0368728985	0.0843884397919866	-5.96441885887654	-1.15563703071321	-0.440984823014468	-0.497268139570169
2100000000	-2.9845130209	0.671450087907563	-5.80919047891282	-0.434817286865289	-0.177163156625187	-0.339438408300511
2100000000	-2.9321531434	1.13149526184042	-6.0864223968209	0.217623715114433	0.0702880605568295	-0.155496591325251
2100000000	-2.8797932658	1.66251181694549	-6.26187181989096	0.898718110609307	0.30471266108676	-0.00448058318126921
2100000000	-2.8274333882	2.07799559036268	-6.10803622436107	1.36275444052156	0.524308070051753	0.108429464702204
2100000000	-2.7750735107	2.24897251080602	-5.85182224129275	1.51829340131871	0.733223336440448	0.228686825672224
2100000000	-2.7227136331	2.28271013631148	-5.67680649760485	1.5256394521925	0.922027859280674	0.379961137884242
2100000000	-2.6703537556	2.28795612639704	-5.60421707083525	1.51794142023408	1.06314232862568	0.537539489801203
2100000000	-2.617993878	2.22356991839106	-5.6808029276464	1.45591788458965	1.1586061373827	0.673882471305487
2100000000	-2.5656340004	2.08073006701815	-5.96938807846014	1.34070121483247	1.25960875980131	0.793275833426689
2100000000	-2.5132741229	1.93207767276899	-6.33828849465795	1.23176340142297	1.41098164151314	0.914121870066132
2100000000	-2.4609142453	1.82201295929414	-6.44880451382117	1.12177765375994	1.58504205351846	1.04000800057061
2100000000	-2.4085543678	1.71079098887307	-6.23971250191326	0.952001730371676	1.71188699078179	1.15999719789636
2100000000	-2.3561944902	1.59808637748659	-5.97257771550203	0.762847408234049	1.78200079273744	1.26152955451632
2100000000	-2.3038346126	1.50211560434348	-5.78605358075996	0.604534337425281	1.83470925883376	1.33735561318549
2100000000	-2.2514747351	1.36985051195359	-5.61120519606662	0.398586606928704	1.87921272914061	1.39597473614374
2100000000	-2.1991148575	1.11090284439954	-5.36972985431383	0.00463318700759349	1.88333406749902	1.45821862057563
2100000000	-2.14675498	0.731242976222473	-5.12343708391535	-0.574890187468886	1.83130576770188	1.53632207093985
2100000000	-2.0943951024	0.357926740498794	-5.0397783725485	-1.12066353238596	1.74396280675664	1.61742537285706
2100000000	-2.0420352248	0.0400531692301342	-5.20215597073021	-1.5032269524441	1.63702548126579	1.67292571194906
2100000000	-1.9896753473	-0.26493293427219	-5.44098714810118	-1.83674998907183	1.50652426878904	1.69261974325359
2100000000	-1.9373154697	-0.583549728452764	-5.53387272881293	-2.25760308554086	1.35719358855092	1.69048019442608
2100000000	-1.8849555922	-0.958294504374345	-5.61427955662939	-2.77798795903577	1.20563682353536	1.68060357653121
2100000000	-1.8325957146	-1.48120657745009	-5.96304976678669	-3.39437070412347	1.04802766499965	1.6621547827526
2100000000	-1.780235837	-2.19903364360584	-6.4788301704485	-4.22821249020973	0.881106058685745	1.6216810047876
2100000000	-1.7278759595	-3.06613871739814	-6.88540351275843	-5.39476042213123	0.750239919736036	1.53993664236008
2100000000	-1.6755160819	-3.99357010393268	-7.32400573088244	-6.70572138064277	0.70479506639326	1.40447356517218
2100000000	-1.6231562044	-4.88723431363257	-8.02921939240205	-7.76972482573151	0.722267878767776	1.24045930438003
2100000000	-1.5707963268	-5.62654581925758	-8.63848065007453	-8.63521151692674	0.726485182110019	1.10074319747472
2100000000	-1.5184364492	-5.97895387445463	-8.29052582243828	-9.82236449181751	0.662774453284311	0.990355665554319
2100000000	-1.4660765717	-5.62607402107099	-6.92650320452794	-11.4970520159191	0.556105085493104	0.862251557580775
2100000000	-1.4137166941	-4.88077634446776	-5.59745291371519	-13.0587990245869	0.423427176137461	0.695601983012506
2100000000	-1.3613568166	-4.41574965135363	-4.91950047438358	-14.0208761148676	0.232543406708405	0.555670364298576
2100000000	-1.308996939	-4.25401367696575	-4.62576809422536	-15.1138467854059	-0.0183965615195869	0.482198450976823
2100000000	-1.2566370614	-4.177743204166	-4.39018779825773	-17.3889187707497	-0.265525093768659	0.409519222535272
2100000000	-1.2042771839	-4.29448820158953	-4.38171043153275	-21.3095975830748	-0.466165749138191	0.279784996186594
2100000000	-1.1519173063	-4.65595939835272	-4.68066525187889	-27.1181509592269	-0.644700971090297	0.33050589260837
2100000000	-1.0995574288	-5.00965239906455	-5.03213526731181	-27.8802149419737	-0.814430407872423	1.55755131346633
2100000000	-1.0471975512	-5.17381703131492	-5.31361937339177	-20.1662293320588	-0.939316174456608	2.01579839702835
2100000000	-0.9948376736	-5.21353719142068	-5.56705149797908	-16.2828685841382	-1.00817272636258	2.08197850850887
2100000000	-0.9424777961	-5.01987598077838	-5.53204492135919	-14.5571547782768	-1.0804275145438	2.01833557252243
2100000000	-0.8901179185	-4.36095806944603	-4.9394453940854	-13.4018962007132	-1.21698613834579	1.84952654382805
2100000000	-0.837758041	-3.45479186954899	-4.11124556136051	-11.9846872631022	-1.4022431601452	1.66568021328236
2100000000	-0.7853981634	-2.9119580436797	-3.69063492356709	-10.7597510869493	-1.6072815062754	1.51551224086201
2100000000	-0.7330382858	-2.91835141439609	-3.82738824846575	-10.1569729567726	-1.83906516161218	1.33540789782626
2100000000	-0.6806784083	-3.06883584645646	-4.09704351402045	-9.82983615220589	-2.09296406034413	1.07399866287487
2100000000	-0.6283185307	-3.10572396665247	-4.26207741061386	-9.41801660190871	-2.33540266241435	0.789998716469203
2100000000	-0.5759586532	-3.37149107094074	-4.60321917019546	-9.44550375250924	-2.56419185807454	0.553190392967782
2100000000	-0.5235987756	-4.10622325726744	-5.28291258414632	-10.3525170327537	-2.79851928102093	0.332696095582314
2100000000	-0.47123889804	-5.00086401184825	-6.09777225394842	-11.5139206784485	-3.00557419116137	0.0749818481418554
2100000000	-0.41887902048	-5.60410550393102	-6.77809935871141	-11.859072165425	-3.12802953945724	-0.185872500350141
2100000000	-0.36651914292	-5.62491469878176	-6.91114877357606	-11.5368138599207	3.07926230846545	-0.413663925845038
2100000000	-0.31415926536	-5.01915563752764	-6.22592134454273	-11.1701892447222	2.94909681034545	-0.680561400906965
2100000000	-0.2617993878	-4.03649763733182	-5.1166727506748	-10.6082982078408	2.7751434573259	-1.0000090700518
2100000000	-0.20943951024	-3.24568384216327	-4.3099516335229	-9.87429017844854	2.6250338293367	-1.27071164447436
2100000000	-0.15707963268	-2.87561239879061	-3.98674837382467	-9.33951276142555	2.49957907376643	-1.45686705026462
2100000000	-0.10471975512	-2.45656656869173	-3.61428464515231	-8.7643890974023	2.36369863749542	-1.60926210932869
2100000000	-0.05235987756	-1.76247255941221	-2.94178265845296	-8.00035552007958	2.21864706439422	-1.76247721271774
2100000000	-4.4408920985E-16	-1.54079484463761	-2.69184653018618	-7.87051156087963	2.08238373759509	-1.94312273929876
2100000000	0.05235987756	-2.57565047629199	-3.65884372586492	-9.13677975949464	-1.22326214070297	0.864437061124889
2100000000	0.10471975512	-4.0619297784574	-5.51783748555415	-9.51607099673821	-1.50948898590653	0.218454835344273
2100000000	0.15707963268	-3.3984102401042	-6.11345851598181	-6.72550803054206	-1.89823626556249	-0.237350444088266
2100000000	0.20943951024	-1.82358493459414	-5.00854611385502	-4.66597732145549	-2.12971640289653	-0.339662801998833
2100000000	0.2617993878	-1.24739828967824	-4.1784636551578	-4.3384053346181	-2.21860078053738	-0.340042150423954
2100000000	0.31415926536	-1.82036623662963	-4.35187176112991	-5.36886245955877	-2.31627177530677	-0.405281592823835
2100000000	0.36651914292	-2.78795330840017	-5.06368474993347	-6.68287782349949	-2.48716399697299	-0.613148508808415
2100000000	0.41887902048	-3.14448085087585	-5.38149963034502	-7.09623143573424	-2.67769575092621	-0.837442803644707
2100000000	0.47123889804	-3.08833656263194	-5.15666771098745	-7.30317830653983	-2.80501182880237	-0.929659827837782
2100000000	0.5235987756	-3.19799002704479	-4.86747751009144	-8.15803748387435	-2.88573977486562	-0.950933411907036
