2
Frequency=928(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-21.4565826515408	-22.6287198480439	-27.7175364806813	1.48428544763833	0.735688760964713
0	-3.089232776	-13.5895622641068	-25.5595979247423	-13.8746354974117	1.66533175759626	0.627198205474622
0	-3.0368728985	-10.1014200317562	-27.4948871663263	-10.1812976965053	1.7770695108308	0.493110332064135
0	-2.9845130209	-8.3602096101602	-26.4129528687762	-8.42874776150893	1.81445552862201	0.391238628604951
0	-2.9321531434	-7.18316023994678	-24.4735391278946	-7.26497482457523	1.86962750063499	0.413771686230126
0	-2.8797932658	-6.66816621928538	-23.9543350492483	-6.75006090643254	1.90924939165477	0.475613182477903
0	-2.8274333882	-6.88381247998361	-25.2451122461147	-6.94761540295052	1.87739126740756	0.493805726654283
0	-2.7750735107	-7.00091539044724	-27.5507736159594	-7.03934967362884	1.77057762380342	0.506202936601359
0	-2.7227136331	-6.42012693225122	-29.445289746141	-6.44182156536532	1.69222230700317	0.533650683074656
0	-2.6703537556	-6.05403919995208	-30.3707142592614	-6.07014275396453	1.68901944243735	0.503327886333607
0	-2.617993878	-6.66254043568475	-31.2291727994976	-6.67774174228568	1.63689195005828	0.41616545742268
0	-2.5656340004	-7.71540202597977	-33.0885770452883	-7.72802314064131	1.56826474375549	0.392712471008168
0	-2.5132741229	-8.08655878627916	-35.4848061336644	-8.09447204161466	1.82898563278494	0.488179776069015
0	-2.4609142453	-7.96314858153889	-33.6012630466953	-7.97502174337966	2.32674144529859	0.529895381761522
0	-2.4085543678	-8.46839155114581	-30.8718527295667	-8.49343474709005	2.36039718485528	0.472565327413044
0	-2.3561944902	-9.37634447988076	-30.4048424501038	-9.41075203038191	2.14207408612057	0.474087298439831
0	-2.3038346126	-9.56205670774728	-30.9844146513584	-9.59347034700376	1.8552307886197	0.584319995487949
0	-2.2514747351	-9.25281178342682	-31.0313793546689	-9.28174344218436	1.64732514629774	0.598418893478537
0	-2.1991148575	-9.63108729200374	-30.934815349961	-9.66337408020623	1.49755188160898	0.483783681486334
0	-2.14675498	-10.8395975944772	-33.1573100280052	-10.8651416379181	1.26417782406227	0.414570827106347
0	-2.0943951024	-12.3679312354317	-42.0994477727377	-12.372553595312	0.71880604092642	0.514404126183306
0	-2.0420352248	-13.2671872771318	-44.2428664186206	-13.2706577600389	-2.23848652804654	0.686831903300649
0	-1.9896753473	-13.0603970567006	-37.1090261337703	-13.0775278573828	3.00539336971668	0.80930180217882
0	-1.9373154697	-11.8446952594126	-33.6966224788757	-11.8731407276127	2.35208773709918	0.858425231966778
0	-1.8849555922	-11.1156205923442	-33.7356251757858	-11.1394423826848	2.12872571180838	0.798146070456368
0	-1.8325957146	-12.0711571826387	-34.4655087796687	-12.0962531155097	2.2719664709659	0.66556227380221
0	-1.780235837	-14.101526262095	-32.2518788732822	-14.1685293623344	2.1728937113466	0.666600659142391
0	-1.7278759595	-14.0321109518126	-30.0099162491551	-14.1431676567837	1.75540136666382	0.934020888523862
0	-1.6755160819	-12.3061299103749	-29.8085835913167	-12.384010124117	1.3882037142445	0.979331532810828
0	-1.6231562044	-12.3510989832859	-31.9836067951061	-12.3986223864985	1.27865445493433	0.785103438973326
0	-1.5707963268	-13.9727137763288	-32.0141797367038	-14.0414315488485	1.49196006044712	0.656493931208739
0	-1.5184364492	-14.8726177589092	-28.7760852395432	-15.0530982810341	1.38185788547424	0.863090582176471
0	-1.4660765717	-13.7803996845258	-26.9139664039985	-13.9967718195326	1.02676536151836	0.996689438026953
0	-1.4137166941	-13.7114010771713	-27.0433103419592	-13.9178803421946	0.646381000035064	0.858131304413486
0	-1.3613568166	-14.5430490773779	-28.5440569884596	-14.7194387498382	0.370226643872523	0.767302333710815
0	-1.308996939	-14.5308474478507	-30.996973980936	-14.6299575073609	0.294480406882879	0.869710243774621
0	-1.2566370614	-14.1952951734015	-35.4812323294538	-14.2277149918329	0.433233885442056	0.820694746655432
0	-1.2042771839	-15.4830545892429	-39.4295764003964	-15.5005937493688	1.38249159255819	0.587738254348425
0	-1.1519173063	-17.7392974957785	-32.7869848863271	-17.8773033767798	1.53709343711651	0.613484896673213
0	-1.0995574288	-16.4186440677762	-28.1215720287637	-16.7224478363286	1.00787680071626	0.955576490320744
0	-1.0471975512	-14.7043439243546	-26.3401426577094	-15.0130523113145	0.480351391711449	0.755924629098071
0	-0.9948376736	-15.8808495120282	-28.4520111627583	-16.1280032769373	-0.105961404811288	0.178118146101594
0	-0.9424777961	-21.6776960405195	-33.72641825571	-21.9574822469141	-0.990471374111481	-0.420157775831863
0	-0.8901179185	-27.3238801575185	-40.7549822086936	-27.525586897208	-2.12878282626808	1.99145967592793
0	-0.837758041	-18.0327689369933	-43.1795443451009	-18.0460664822818	2.29068444094919	1.43655615957172
0	-0.7853981634	-16.8296285110898	-35.7698346131387	-16.8854177164154	2.33403384215966	0.729543405940226
0	-0.7330382858	-19.0016350344959	-28.1312697348168	-19.56763099865	2.40129024976974	0.269856960268311
0	-0.6806784083	-21.2636922388094	-24.3096470281271	-24.2386277008291	2.06294675911074	0.853759318784852
0	-0.6283185307	-17.063637845319	-23.1545534770904	-18.2898373757216	1.52403326490384	0.890822247796227
0	-0.5759586532	-13.8994861415995	-23.0926012503251	-14.4567188104669	0.971310443919333	0.232781489763092
0	-0.5235987756	-13.1309869093175	-24.0067418612566	-13.5013212275633	0.652891099920691	-0.426349427063978
0	-0.47123889804	-14.1803029449205	-25.1540652024487	-14.5420195054991	0.73507544102483	-1.17136820146926
0	-0.41887902048	-14.8665097779639	-24.004406415776	-15.4313569338351	0.954731225319535	-1.79966376777786
0	-0.36651914292	-16.1227459904727	-22.2293511961994	-17.3438392957092	0.95159868114543	-2.17802261622013
0	-0.31415926536	-17.0391300132527	-21.0879466205173	-19.2119486740613	0.834788231824023	-2.60952130302659
0	-0.2617993878	-17.476791965693	-20.4755287843379	-20.4986859295168	0.690924443103584	-3.00261628266007
0	-0.20943951024	-19.9594873433851	-20.6875825221079	-28.074411632295	0.472651141483612	3.10188230268434
0	-0.15707963268	-21.3687023443092	-21.5098100621489	-36.3214006060155	0.0969337469100209	-0.323696802301587
0	-0.10471975512	-21.5435366847052	-21.5695994934432	-43.7741925154236	-0.313491289298992	-2.32627115452471
0	-0.05235987756	-20.5219543973763	-21.2953092032113	-28.3969505222577	-0.49023046073836	3.00345496579234
0	-4.4408920985E-16	-21.6371137659244	-21.684329877905	-41.2976413246547	-0.460281532349699	0.809703494414057
0	0.05235987756	-19.8258839229691	-22.5770667619476	-23.111747383969	2.75708889608011	-3.10028721885366
0	0.10471975512	-21.3525561952788	-23.2392243724229	-25.8826813261345	2.8218164756166	-2.91485282347729
0	0.15707963268	-22.2533879683977	-22.6457433372203	-32.8891359267042	2.94491515962538	-1.14605218059085
0	0.20943951024	-20.9391074654034	-21.1319510051924	-34.5609646156764	3.12548375888159	-1.63997834769411
0	0.2617993878	-18.778256193183	-20.0288199113325	-24.7953289608519	-2.95132015311805	-2.64461628551914
0	0.31415926536	-17.9019603985608	-19.7551784197269	-22.4942470735209	-2.70729720380098	-2.13821034270685
0	0.36651914292	-16.8403166237294	-20.0776893405992	-19.6348288199163	-2.46844323867788	-1.45538485040253
0	0.41887902048	-15.9691078005327	-21.195069781868	-17.5193388796808	-2.31155230517594	-1.27818774107031
0	0.47123889804	-15.6687939267657	-23.1685767070707	-16.5192137760501	-2.24157858617305	-1.08042528572068
0	0.5235987756	-14.6778305723723	-24.9032310540682	-15.1110681098267	-2.17489510107268	-0.570119153514135
0	0.5759586532	-14.2079203168918	-25.3348253543909	-14.5565870531922	-2.01700336325499	-0.0211192539909617
0	0.6283185307	-16.4914740138303	-25.2168206121992	-17.1168532433849	-1.78707241232395	0.565094755462735
0	0.6806784083	-20.72615513431	-25.4771224702506	-22.4972258317327	-1.53278118498997	1.00094866940303
0	0.7330382858	-21.3817656588048	-26.4210988001507	-23.014580213266	-1.29635165444719	0.0899681472004002
0	0.7853981634	-17.0489788134487	-29.120852983663	-17.3272287759439	-1.02679893658158	0.0884036664450119
0	0.837758041	-17.3437353799547	-35.4775100183798	-17.4109967291328	-0.297944186607398	0.533545531449454
0	0.8901179185	-19.91270882146	-35.9378025121695	-20.0225475005322	1.4417014788594	0.840582067214243
0	0.9424777961	-18.7546031575161	-31.4213581841911	-18.9962236835728	2.64295932576046	0.348573113400321
0	0.9948376736	-13.8570045746777	-26.6955988566285	-14.0889964866791	-2.83255675443102	0.37317223499066
0	1.0471975512	-12.1298132771857	-24.7890744111559	-12.3718629345753	-2.34932174617117	0.814784175670282
