2
Frequency=5060(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-15.4484538974705	-18.1236755858872	-18.8218627127345	-2.47377253859069	-1.23156667670294
0	-3.089232776	-16.8910880913887	-20.0574605123668	-19.7507303343964	-2.79077478122395	-0.805256730418908
0	-3.0368728985	-20.9132775450799	-20.9883520172771	-38.5736809440308	-2.69107448956763	0.607514274273211
0	-2.9845130209	-16.0542899914814	-17.2322482642244	-22.2965086852353	-2.15787124940824	-2.62659897706233
0	-2.9321531434	-11.4769685572661	-15.432089914581	-13.7117176065321	-1.92320294352642	-1.89216359259398
0	-2.8797932658	-10.5964983637587	-19.8160956680033	-11.1501180851596	-1.81978798098869	-1.51643922498034
0	-2.8274333882	-12.6854398887013	-28.6985076543405	-12.7955870355839	-2.94542500407254	-1.21565123426552
0	-2.7750735107	-13.9557493008166	-19.2406827091091	-15.4809267862854	3.03362702529266	-1.33515887506396
0	-2.7227136331	-10.9275705074776	-16.2420429100586	-12.4403792542041	-2.87281982611603	-1.90703631719566
0	-2.6703537556	-8.9656341609749	-17.3712587859539	-9.64270761958524	-2.27098367634714	-2.03457965783613
0	-2.617993878	-9.67643133615247	-16.2324037659514	-10.7610865007995	-1.65937331150136	-1.94168761560756
0	-2.5656340004	-10.0714340709859	-14.1550762347176	-12.2217914463289	-1.82896664088333	-1.7783640683407
0	-2.5132741229	-7.77330627652145	-12.3404905942111	-9.63994373056289	-2.26002151211303	-1.88573512815846
0	-2.4609142453	-5.55107579713921	-12.4835351819067	-6.53460475496439	-2.46803490939426	-2.04763478119577
0	-2.4085543678	-5.42892366842802	-14.543538702528	-5.99701447975888	-2.39053357246989	-2.1097107313969
0	-2.3561944902	-6.35418595716913	-14.6631320791286	-7.04778450013782	-2.32444091112334	-2.06726856391959
0	-2.3038346126	-5.72960278291021	-13.4799892568185	-6.5276673089421	-2.64352687157	-2.01339241789765
0	-2.2514747351	-3.99698139004008	-13.5418482907559	-4.50820148523282	-3.10601775437304	-2.07481008359036
0	-2.1991148575	-3.27796982626236	-16.2586451656325	-3.50229857560954	2.78758461288032	-2.17938889569587
0	-2.14675498	-3.95777808912587	-22.3669743082219	-4.02087611486755	2.9358008556698	-2.26417173489457
0	-2.0943951024	-4.74768780372525	-20.9609792547597	-4.85281153082927	-2.61416142632676	-2.28306370475234
0	-2.0420352248	-4.73654273384985	-19.0613795342265	-4.90001673505301	-2.8374976765744	-2.23018976464558
0	-1.9896753473	-4.61079459079994	-20.4184719015413	-4.72634764327608	2.99255742124919	-2.15215593878565
0	-1.9373154697	-4.78530624358587	-23.7040535788081	-4.84137358052652	3.01138952805316	-2.05638839354032
0	-1.8849555922	-4.50396169719516	-22.5556064126889	-4.57251732496098	-2.68202640959881	-1.95790430558318
0	-1.8325957146	-3.64631053494173	-21.3822901387261	-3.72007879551506	-2.82959372748307	-1.89584687891842
0	-1.780235837	-3.01013045220567	-22.7051889824223	-3.05697061127707	2.7018227436081	-1.85247474720923
0	-1.7278759595	-2.79537397866084	-22.5812127923593	-2.8412400683657	2.0693051228598	-1.79784467065416
0	-1.6755160819	-2.59574619331806	-25.077734928038	-2.62033936355665	1.96023222799242	-1.7487269148355
0	-1.6231562044	-2.25197262911337	-29.7810544194529	-2.25965083911784	1.89986025640936	-1.72905709147378
0	-1.5707963268	-2.1631936158221	-30.882464048227	-2.16903006970237	0.792328745499146	-1.71351030052386
0	-1.5184364492	-2.45586030866887	-26.1705332651913	-2.47436329536312	0.0739518145020892	-1.66882446748878
0	-1.4660765717	-2.72356760887146	-26.4145433231517	-2.74217205005867	-0.238532379138673	-1.5982654102847
0	-1.4137166941	-2.66337479069778	-29.6850809771534	-2.67200547349532	-0.0251167426535273	-1.52746064320054
0	-1.3613568166	-2.50440061110954	-25.8852676687341	-2.5243852568751	0.373705253367903	-1.46113444756304
0	-1.308996939	-2.54041523635244	-21.4863474236264	-2.59613045966469	0.15512131051296	-1.39569453093118
0	-1.2566370614	-2.80122538432551	-19.6088447658468	-2.8927612147749	-0.0765424021400806	-1.33735691458711
0	-1.2042771839	-3.1765037260482	-19.5122454331346	-3.27867021073236	-0.142766096433653	-1.27843143231238
0	-1.1519173063	-3.47266997315009	-19.1400618458022	-3.59206917026961	-0.165416702066477	-1.20312307928649
0	-1.0995574288	-3.5961948610911	-17.6878637210784	-3.76886706427405	-0.340652810843794	-1.13096195800379
0	-1.0471975512	-3.79932562725989	-16.4525557395578	-4.04172121496568	-0.532667717558377	-1.0950410473646
0	-0.9948376736	-4.46140660156221	-16.4324267830727	-4.74641305029893	-0.598284402862559	-1.08273882554389
0	-0.9424777961	-5.55913090650803	-16.523781022179	-5.92163980640154	-0.551395944749948	-1.06415875806939
0	-0.8901179185	-6.54343526188822	-15.3266198969878	-7.15992486408466	-0.521492609744338	-1.04500344294694
0	-0.837758041	-6.96750296480093	-13.8268653426942	-7.96980800552134	-0.531151144167923	-1.01994488623837
0	-0.7853981634	-7.16933036815578	-13.1895333394022	-8.41885005631253	-0.536191526716252	-0.906100332835292
0	-0.7330382858	-7.49855959939683	-13.2176423192337	-8.85329112611321	-0.565007927903702	-0.678203232552225
0	-0.6806784083	-8.08435480151186	-13.0412229797371	-9.75533338231365	-0.621866847748849	-0.458972818360803
0	-0.6283185307	-8.97286979808086	-12.4023276989383	-11.6009297099809	-0.621315893722053	-0.348374683533969
0	-0.5759586532	-9.27450861871322	-11.6925553927668	-12.9707760984154	-0.567112347975421	-0.290731900460703
0	-0.5235987756	-8.62662526035171	-11.2618753454746	-12.047451626029	-0.573600515914119	-0.168070509859614
0	-0.47123889804	-8.13643024797867	-11.2940035513983	-11.004287666122	-0.660238404820333	-0.0460938382383769
0	-0.41887902048	-8.97389367024918	-11.7557312921516	-12.2253449087332	-0.695779013257763	0.0539165974411771
0	-0.36651914292	-10.2816461533475	-12.1098642638258	-14.9212983188884	-0.602204287932119	0.199144191947388
0	-0.31415926536	-9.91858968546435	-11.5591753431932	-14.9409444235314	-0.527829303659664	0.329663346714364
0	-0.2617993878	-8.68200847465008	-10.7109885747251	-12.9621387258797	-0.555252412823219	0.350233879658707
0	-0.20943951024	-8.59712912239998	-10.4987899349396	-13.0998320448604	-0.529448603781283	0.407401466741643
0	-0.15707963268	-9.81693238338046	-10.8644044321166	-16.5065655610153	-0.374798084158113	0.572141225114367
0	-0.10471975512	-10.808008777226	-11.060969743302	-23.2811833591388	-0.279580665048101	0.557810574399794
0	-0.05235987756	-10.8463112797462	-11.0392456935049	-24.4661674798829	-0.411022659064165	-0.932077950188169
0	-4.4408920985E-16	-10.1385485517642	-10.7690210095345	-18.8311537582001	-0.56145592724006	-1.56213570417455
0	0.05235987756	-10.0135804057553	-10.7672566473435	-17.9909650371297	2.64627094256675	0.870449835159132
0	0.10471975512	-9.43597512095184	-10.6230032207928	-15.6492122550282	2.8162537263615	0.131330174753717
0	0.15707963268	-8.82758637080721	-10.3577630503217	-14.1006612018464	2.83482732503821	-0.0166262568651095
0	0.20943951024	-8.75991884147115	-10.3433982633353	-13.9093476954378	2.72931407349938	0.305234150242775
0	0.2617993878	-8.75606840943379	-10.6603429011026	-13.2540181096516	2.68923710238123	0.624366449302355
0	0.31415926536	-9.40669959753348	-11.2276063288982	-14.0603543497856	2.73808782896737	0.617961428960685
0	0.36651914292	-10.0647508372039	-11.7189040796371	-15.0576932202613	2.74090146003823	0.344021617253543
0	0.41887902048	-9.63962479293528	-11.8377620474926	-13.6497301621798	2.69297362293602	0.184792018290634
0	0.47123889804	-8.78988014277346	-11.5068373571266	-12.1147811277753	2.72944066000629	0.198977837010429
0	0.5235987756	-8.56187012432209	-11.0208876364133	-12.2037466663068	2.82059566160183	0.168257565950675
0	0.5759586532	-8.92673024435587	-11.0819396714429	-13.0028104690699	2.83651552787769	0.042246762324761
0	0.6283185307	-9.12885818125218	-11.9436220027554	-12.343914840848	2.781396144174	-0.0726708065497863
0	0.6806784083	-8.76514610937713	-12.9016984759274	-10.8819383199049	2.77777682087984	-0.169521995142581
0	0.7330382858	-8.38408397870986	-13.0662120992609	-10.1902335398958	2.86785578519259	-0.354874045646314
0	0.7853981634	-8.05489586488453	-12.8423604865819	-9.80770516824994	2.93447596635768	-0.565353311004559
0	0.837758041	-7.53425819153	-13.2813155078806	-8.87879392914021	2.94826895353135	-0.608585663916394
0	0.8901179185	-6.51147578696176	-14.2266028040869	-7.31668799006092	2.95186472667322	-0.545874788008003
0	0.9424777961	-5.25270373285785	-14.596203089018	-5.78974777559999	2.9342484826675	-0.576064968398756
0	0.9948376736	-4.21451681793332	-14.2356559287632	-4.66974927234232	2.9033335975538	-0.684633403131676
0	1.0471975512	-3.52403876477111	-14.2017708551209	-3.91244546253804	2.94791933565863	-0.742005097658972
0	1.0995574288	-3.23219470324619	-14.7489586849976	-3.54980278218072	3.09010646687993	-0.714257486577618
0	1.1519173063	-3.23484195468478	-15.2528095362013	-3.51668243478032	-3.09035059381412	-0.688039462813643
0	1.2042771839	-3.3578865753226	-15.764285761526	-3.61488529700303	-3.11700301623774	-0.73337857724386
0	1.2566370614	-3.31508023535189	-17.0021807936532	-3.50498456780835	-3.12549631016889	-0.819174107066377
0	1.308996939	-3.10767286745545	-19.6450542268713	-3.20515185466592	-2.99806649372035	-0.887743136722956
0	1.3613568166	-2.96569306649266	-23.4825958260887	-3.00442141822442	-2.98037178216978	-0.942841668575832
0	1.4137166941	-2.90769532777836	-25.0846994462105	-2.93408309350374	2.69721976571942	-1.00402410221826
0	1.4660765717	-2.71979923117352	-22.9341942178352	-2.76133477822676	2.35718576663213	-1.06399147678959
0	1.5184364492	-2.37319241703333	-24.6556191600934	-2.3989454659722	2.42634813582995	-1.1137508383264
0	1.5707963268	-2.07070625610044	-31.5270762525151	-2.07563111204025	2.64101229329973	-1.15328118037552
0	1.6231562044	-2.06761886566125	-46.3068334303233	-2.06778249871542	1.65925547049227	-1.17165227389204
0	1.6755160819	-2.43247017919686	-34.0423534701096	-2.43546896822387	0.504696650138589	-1.16792066681037
0	1.7278759595	-3.00534477714606	-27.1767664944184	-3.02199708721896	0.515065313933138	-1.18105968534226
0	1.780235837	-3.55945115192647	-21.8068162714368	-3.62496291233416	0.739413521584452	-1.24861376551302
0	1.8325957146	-3.99495185670755	-18.7743451284562	-4.14190260562937	0.964801301832822	-1.34230698576094
