2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
915000000	-2.9845130209	-7.51806944979835	-23.1724596607745	-7.63783161462397	-2.8543865718691	0.328226654335716
915000000	-2.9321531434	-6.85821410582903	-24.0462003639968	-6.94199948110604	3.05392605678641	0.320344085563147
915000000	-2.8797932658	-6.28555570343399	-25.6402800712682	-6.33623650209561	2.58561097395499	0.305025318436816
915000000	-2.8274333882	-6.14453963112949	-28.9515515282887	-6.16735478382948	2.01676995831937	0.307920622434237
915000000	-2.7750735107	-6.11997263474636	-33.7294676355433	-6.12750986214369	0.913886246174123	0.344290607317943
915000000	-2.7227136331	-5.75741512481798	-34.1607321514881	-5.7636923315403	-0.278888744031714	0.363270435363925
915000000	-2.6703537556	-5.50611430491995	-40.2645456516896	-5.50756646262154	-1.21278581902858	0.328845170948708
915000000	-2.617993878	-5.93541260291837	-39.8007069044788	-5.93719639432611	2.1239879375174	0.284721164708717
915000000	-2.5656340004	-6.7976436662905	-33.0725710891163	-6.8078955592449	1.23898941787108	0.290030561123012
915000000	-2.5132741229	-7.29431042465636	-34.4581311721284	-7.30266298838289	0.436850583555299	0.331500263786498
915000000	-2.4609142453	-7.45364211262532	-40.0101524598465	-7.4560534270088	-1.43037177494932	0.338389567898139
915000000	-2.4085543678	-7.99198630862424	-33.2363841973725	-8.00498783785454	-3.00729702871666	0.323816995581809
915000000	-2.3561944902	-8.85154827415378	-30.8823650702185	-8.87884223820296	2.36461013309706	0.356298407001309
915000000	-2.3038346126	-9.21789083774316	-31.4522210554175	-9.24393153892299	1.51342767274896	0.427083292543554
915000000	-2.2514747351	-9.14740463336886	-33.5158953571453	-9.16331684721511	0.628900837889228	0.446950381183972
915000000	-2.1991148575	-9.45735157476065	-34.7845175408164	-9.47010730555823	-0.0873323603710734	0.417861835636673
915000000	-2.14675498	-10.252451842334	-34.7794067236204	-10.2677929123089	-0.610052261369643	0.406005180823298
915000000	-2.0943951024	-10.987746291197	-31.8102146986707	-11.0238324394172	-1.33278948348248	0.447417334732599
915000000	-2.0420352248	-11.3840427789823	-28.5012405956986	-11.4692186062964	-2.00444936229719	0.531363289513559
915000000	-1.9896753473	-11.4156766893622	-28.296184593353	-11.5056731800294	-2.76079670119595	0.631616607422918
915000000	-1.9373154697	-10.9003052672747	-28.8696346523794	-10.9701832870066	2.47465660014466	0.661818482697508
915000000	-1.8849555922	-10.475664200485	-29.5628007508592	-10.5295859474478	1.48752523969575	0.563017128985186
915000000	-1.8325957146	-11.1622652771208	-31.9448715575116	-11.198685569275	0.293199758330977	0.42109936773212
915000000	-1.780235837	-13.231015358177	-32.3286848478682	-13.2848056749939	-0.855622475798465	0.417971255199509
915000000	-1.7278759595	-14.3129082778655	-36.1167204183577	-14.3416716946533	-2.06585081315429	0.670507474068603
915000000	-1.6755160819	-12.7382768013251	-33.6281741826851	-12.7738047193472	2.74142343448209	0.74569006566045
915000000	-1.6231562044	-12.0389091688856	-32.365391293429	-12.079381492921	1.97640232468143	0.565157715412254
915000000	-1.5707963268	-13.6474484371456	-32.1163694730353	-13.709678464761	1.1073291580664	0.396528627272689
915000000	-1.5184364492	-16.7758623245178	-31.5245072182939	-16.9238751831737	0.518117644691889	0.553779000078091
915000000	-1.4660765717	-16.3147171119742	-36.802572840296	-16.3537065298327	0.0745320512737507	0.93686392659741
915000000	-1.4137166941	-14.2305752339752	-45.9144825194089	-14.2335233256136	-2.85289875350662	0.908759750883655
915000000	-1.3613568166	-13.7668288533864	-35.5172710891496	-13.7959491160036	2.28227104075594	0.761856806828232
915000000	-1.308996939	-14.3179589605272	-31.7279054311119	-14.3975313147412	1.45346668638627	0.715967364925929
915000000	-1.2566370614	-14.6935436050336	-32.3878128638876	-14.7680299008063	0.74181940711926	0.71759384264118
915000000	-1.2042771839	-15.2228803440316	-34.0360896826135	-15.2803360274014	-0.222517390218739	0.641991062316463
915000000	-1.1519173063	-16.5326126758741	-32.6087436208503	-16.641151941176	-0.448751842970501	0.624805856710153
915000000	-1.0995574288	-16.6566962458291	-29.3212687752717	-16.8984416699266	-0.25351891627804	0.81395051672373
915000000	-1.0471975512	-14.8815057544968	-27.2238837932154	-15.1424380296655	-0.666704664181213	0.8132922609373
915000000	-0.9948376736	-14.1941906478405	-25.288002339733	-14.5456352511416	-1.51011584980125	0.515796641772319
915000000	-0.9424777961	-15.6300899733141	-24.3019452719953	-16.26381332905	-2.21544610590674	0.167351387681132
915000000	-0.8901179185	-19.8158338207626	-27.0547876874506	-20.7247932829508	-2.96536220953544	0.237122039739148
915000000	-0.837758041	-18.8340785835448	-30.8261865234849	-19.1176584272509	2.34291440522657	0.883484086141007
915000000	-0.7853981634	-15.3475851916735	-36.1395353385173	-15.3839268812146	2.1699135357745	0.720101700804931
915000000	-0.7330382858	-14.4188617470737	-32.0783442383462	-14.4939522786981	3.00166125983696	0.294149945821269
915000000	-0.6806784083	-15.3987689104321	-28.9434418920073	-15.5951497237628	2.5060438861182	-0.0427045817785357
915000000	-0.6283185307	-17.0358992957499	-27.872852476856	-17.4097043736664	1.31272924868288	-0.0813539236933094
915000000	-0.5759586532	-15.9348380350238	-23.6422271103304	-16.741628212073	0.300634724733485	-0.075870624997174
915000000	-0.5235987756	-14.3734160156451	-22.2854231246363	-15.139593566853	-0.341746243072792	-0.39228552030122
915000000	-0.47123889804	-14.3457512449598	-24.5019644783413	-14.7863109518784	-1.11488361910628	-0.856456851340703
915000000	-0.41887902048	-15.289173552116	-24.997687685844	-15.780377240786	-2.2453429163541	-1.36748881632489
915000000	-0.36651914292	-15.8497303500379	-23.2084871347821	-16.731266513556	-2.98044005395056	-1.82799427318085
915000000	-0.31415926536	-16.1722100151563	-23.1210098496595	-17.1515956669271	2.80208551676912	-2.1227061657488
915000000	-0.2617993878	-16.9742618763837	-23.8477307725012	-17.9729124317268	2.38901654635897	-2.4165351288998
915000000	-0.20943951024	-18.3385256262733	-25.5080116660228	-19.2638185679881	2.11344688360232	-2.82690203593528
915000000	-0.15707963268	-19.9919753048188	-28.2841950551534	-20.688476859	1.83522729896962	-3.04624325644055
915000000	-0.10471975512	-20.8637700260025	-29.1791267412631	-21.5562594260318	1.41948789067891	-2.85514292116831
915000000	-0.05235987756	-19.8116815127796	-28.1511218758857	-20.5000211391882	1.28526415574404	-2.88520705499346
915000000	-4.4408920985E-16	-18.6605806497435	-29.2257878297992	-19.0596653082109	1.63015854873239	2.94102920570984
915000000	0.05235987756	-17.9137167381486	-28.5972566523688	-18.3015804814726	-0.680371844595627	-0.51707540704436
915000000	0.10471975512	-19.0742230662744	-25.9050123620295	-20.0839763382389	-0.31669536435637	-0.413774902308654
915000000	0.15707963268	-19.4386770770882	-26.2688346673486	-20.4485957168365	-0.34121044221496	-0.0277080655249029
915000000	0.20943951024	-18.0926154653278	-28.0180579320285	-18.5585541076155	-0.445523045825265	-0.0653144349396389
915000000	0.2617993878	-16.9749001047253	-27.1068033554076	-17.4180633593154	-0.28841762007302	-0.284626105212943
915000000	0.31415926536	-16.9163747505741	-24.5030195898824	-17.7482323966935	-0.0228248612539718	-0.401284766182193
915000000	0.36651914292	-17.0022782105555	-25.4492376077558	-17.6724166361189	0.314525760052923	-0.48095804617801
915000000	0.41887902048	-15.1404071702239	-30.8588180020735	-15.2583928107631	1.60388239732558	-0.547324575870761
915000000	0.47123889804	-12.6675735389255	-24.6696667958617	-12.9504804428089	2.93906032508819	-0.443187565848594
915000000	0.5235987756	-11.9785480393359	-23.0810748873656	-12.329258862268	-2.7033892269611	-0.148031229478141
915000000	0.5759586532	-12.6055727500943	-25.4176044942481	-12.8390268771163	-1.93179450533781	0.221260968985598
915000000	0.6283185307	-14.235924796457	-30.2361127100036	-14.3464032876615	-0.823778938351734	0.456416571051257
915000000	0.6806784083	-16.277615024626	-33.8501793617371	-16.3542369999117	0.580897927352408	0.462060448707575
915000000	0.7330382858	-16.9901361456778	-45.3336699997474	-16.9965004230764	-2.95644676369628	0.378666646212059
915000000	0.7853981634	-17.0136738630092	-28.9609625100139	-17.3002946416019	-1.5788769589918	0.313569782533566
915000000	0.837758041	-17.8371790186438	-27.8799923569589	-18.2900228354568	-0.763148462639397	0.0309679109707876
915000000	0.8901179185	-16.0589581494118	-26.8074513961053	-16.4408033792045	0.517923952986479	-0.302647272846238
915000000	0.9424777961	-12.9721952789191	-25.6773069538285	-13.2116315589116	1.29149318233386	-0.19124679036166
915000000	0.9948376736	-11.0737722899206	-30.0693252518621	-11.1288505251353	2.10378101982028	0.0885602280579974
915000000	1.0471975512	-11.0995845886252	-32.8689933999906	-11.1285775295568	-3.11602164396858	0.335655155515543
915000000	1.0995574288	-13.2435326744105	-35.4345478295956	-13.2698351882468	3.0300997707401	0.50817261783533
915000000	1.1519173063	-15.9476001343062	-33.3517411429554	-16.0272799109687	2.71364861196847	0.466648052895329
915000000	1.2042771839	-15.7850550904046	-31.2261896555464	-15.9109330076849	-2.95251767651373	0.128630922442876
915000000	1.2566370614	-13.2585144593538	-30.0246220692077	-13.3509388453508	-2.463137202176	-0.068702889793771
915000000	1.308996939	-11.3945377922144	-33.3963842513302	-11.4220150129157	-2.42799659632229	-0.0231851144706923
915000000	1.3613568166	-10.3720058158511	-36.3400672300382	-10.3830092494092	-2.71745225824003	0.166539557553925
915000000	1.4137166941	-10.2557438024678	-33.4823513181013	-10.2764527771432	-2.35452504266149	0.361712737282471
915000000	1.4660765717	-11.5892133474295	-31.4095061302761	-11.634715101029	-2.00949071357564	0.437526502359036
915000000	1.5184364492	-13.3397872697471	-33.1017231446562	-13.3859078446027	-1.9468966696768	0.290025489209413
915000000	1.5707963268	-12.3667983099262	-33.0910489204123	-12.4037133799309	-2.02475412097579	0.103403462389926
915000000	1.6231562044	-10.3105296082463	-30.2192143504044	-10.3551099039791	-1.7624676322698	0.157555792456947
915000000	1.6755160819	-9.8056021344999	-30.7385381443046	-9.8407782866246	-1.32469872228659	0.321259636419388
915000000	1.7278759595	-11.1770636637683	-40.1347979506355	-11.1825880886747	-0.557716522501739	0.463161464167932
915000000	1.780235837	-13.0772235775828	-36.4372652971734	-13.097304506504	2.85356783816325	0.413729565554205
915000000	1.8325957146	-12.75576811562	-28.1858197193183	-12.8819723957687	-2.55807400575585	0.163728789786618
915000000	1.8849555922	-11.1873191986075	-26.189851526595	-11.3267908680548	-1.82413409679759	0.0625980634722444
915000000	1.9373154697	-10.6333433682203	-27.3424113229047	-10.7270029205061	-0.87030344777251	0.109351044914545
915000000	1.9896753473	-10.7412894787878	-28.5184786659846	-10.8143551798596	0.15913445062561	0.145128965706687
915000000	2.0420352248	-10.602452116934	-32.312745595951	-10.6318437499399	1.3367682864994	0.0841692710210671
915000000	2.0943951024	-9.97040263779597	-30.7170428260151	-10.0071270810612	2.72357755091409	0.0208073796812758
915000000	2.14675498	-9.5297571958571	-29.9517251666626	-9.5693453651759	-3.02687224935875	0.0426247690670838
915000000	2.1991148575	-9.39765120275694	-31.9299822315153	-9.42196014650618	-2.65728026005862	0.0838881751783921
915000000	2.2514747351	-9.22983884853945	-31.811155739378	-9.25387438638655	-2.19100052907535	0.0477556443918193
915000000	2.3038346126	-8.80496956311649	-31.2131393381029	-8.82998554377402	-1.68548120190367	-0.0264743217810556
915000000	2.3561944902	-8.30914951871621	-33.2093340856763	-8.32322520078101	-0.924000638542579	-0.0371600320198228
915000000	2.4085543678	-7.97614071816164	-36.4480047058527	-7.98231955628976	0.237405491765695	-0.00959358884636317
915000000	2.4609142453	-7.80252009444467	-36.5222342779662	-7.80835595160047	1.92454782503442	-0.0437006397718926
915000000	2.5132741229	-7.45662267859524	-32.2025810863948	-7.4712080514275	2.86543682400301	-0.13582363904608
915000000	2.5656340004	-6.80210843319528	-32.404806142277	-6.81407895077534	-2.97929652682633	-0.170898287125302
915000000	2.617993878	-6.23530434237015	-34.9082664360676	-6.24120340519864	-2.91445598320994	-0.122634907592447
915000000	2.6703537556	-6.18422482323314	-33.9747501972356	-6.19145407227681	2.95409581971832	-0.0772193101335153
